Driver,Team,LapTime,LapNumber,Stint,TyreLife,FreshTyre,Compound,TrackTemp,AirTemp,Sector1Time,Sector2Time,Sector3Time,Location,Year,Country,EventName,EventDate,TrackLenght,NumTurns,RaceDistance,NumLaps,Taction,AsphaltGrip,AsphaltAbrasion,TrackEvolution,TyreStress,Braking,LateralLoad,Downforce,Soft,Medium,Hard
ALO,Aston Martin,82.48,2.0,1.0,2.0,True,HARD,40.9,28.3,27.318,27.954,27.208,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
HUL,Haas F1 Team,82.988,4.0,1.0,4.0,True,HARD,40.9,28.3,27.572,28.087,27.329,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
PIA,McLaren,82.987,4.0,1.0,4.0,True,HARD,40.9,28.3,27.508,28.014,27.465,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
NOR,McLaren,82.457,4.0,1.0,4.0,True,HARD,40.4,28.3,27.527,27.807,27.123,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
OCO,Alpine,83.276,2.0,1.0,2.0,True,HARD,40.4,28.3,27.558,28.206,27.512,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
BOT,Alfa Romeo,82.726,4.0,1.0,4.0,True,HARD,40.4,28.3,27.26,27.995,27.471,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
ZHO,Alfa Romeo,83.571,4.0,1.0,4.0,True,HARD,40.4,28.3,27.256,28.581,27.734,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
STR,Aston Martin,83.576,3.0,1.0,3.0,True,HARD,40.7,28.2,27.424,28.342,27.81,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
PER,Red Bull Racing,81.911,5.0,1.0,5.0,True,HARD,40.7,28.2,27.218,27.691,27.002,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
VER,Red Bull Racing,81.573,5.0,2.0,5.0,False,HARD,40.7,28.2,27.048,27.614,26.911,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
ALB,Williams,82.271,5.0,1.0,5.0,True,HARD,40.7,28.2,27.108,27.793,27.37,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
SAR,Williams,83.967,5.0,1.0,5.0,True,HARD,40.7,28.2,27.178,27.974,28.815,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
ALO,Aston Martin,82.043,4.0,1.0,4.0,True,HARD,40.7,28.2,27.132,27.763,27.148,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
OCO,Alpine,83.248,4.0,1.0,4.0,True,HARD,40.9,28.4,27.408,27.978,27.862,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
TSU,AlphaTauri,82.13,5.0,2.0,2.0,True,HARD,40.9,28.4,27.032,27.828,27.27,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
LAW,AlphaTauri,82.224,5.0,2.0,2.0,True,HARD,40.9,28.4,27.136,27.799,27.289,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
LEC,Ferrari,81.996,5.0,1.0,5.0,True,HARD,40.9,28.3,27.244,27.664,27.088,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
SAI,Ferrari,81.965,5.0,2.0,5.0,False,HARD,41.1,28.3,27.262,27.655,27.048,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
RUS,Mercedes,82.247,5.0,2.0,2.0,True,HARD,41.1,28.3,27.356,27.823,27.068,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
HAM,Mercedes,82.233,5.0,2.0,2.0,True,HARD,41.1,28.3,27.348,27.712,27.173,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
HUL,Haas F1 Team,82.377,7.0,2.0,2.0,True,HARD,40.6,28.2,27.539,27.726,27.112,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
MAG,Haas F1 Team,82.592,6.0,2.0,2.0,True,HARD,40.6,28.2,27.384,27.829,27.379,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
STR,Aston Martin,82.86,6.0,2.0,2.0,True,HARD,40.6,28.2,27.267,28.076,27.517,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
PIA,McLaren,82.235,7.0,2.0,2.0,True,HARD,40.6,28.2,27.481,27.64,27.114,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
VER,Red Bull Racing,81.722,8.0,3.0,8.0,False,HARD,40.6,28.2,27.154,27.599,26.969,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
PER,Red Bull Racing,81.942,8.0,2.0,8.0,False,HARD,40.6,28.2,27.14,27.767,27.035,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
NOR,McLaren,81.995,7.0,2.0,2.0,True,HARD,40.6,28.2,27.28,27.718,26.997,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
LEC,Ferrari,81.788,8.0,2.0,8.0,False,HARD,39.5,28.2,27.095,27.668,27.025,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
HUL,Haas F1 Team,82.343,9.0,2.0,4.0,True,HARD,38.9,28.1,27.423,27.832,27.088,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
RUS,Mercedes,82.34,8.0,3.0,5.0,False,HARD,38.9,28.1,27.392,27.859,27.089,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
STR,Aston Martin,82.883,8.0,2.0,4.0,True,HARD,38.9,28.1,27.281,28.239,27.363,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
BOT,Alfa Romeo,82.249,7.0,2.0,2.0,True,HARD,38.9,28.1,27.08,27.808,27.361,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
SAI,Ferrari,82.086,8.0,3.0,8.0,False,HARD,38.9,28.1,27.304,27.688,27.094,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
ZHO,Alfa Romeo,82.429,7.0,2.0,2.0,True,HARD,38.9,28.1,27.142,27.978,27.309,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
ALB,Williams,81.661,8.0,2.0,2.0,True,HARD,38.9,28.1,26.97,27.57,27.121,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
PIA,McLaren,82.106,9.0,2.0,4.0,True,HARD,38.9,28.1,27.187,27.885,27.034,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
SAR,Williams,81.93,8.0,2.0,2.0,True,HARD,38.9,28.1,26.94,27.774,27.216,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
LAW,AlphaTauri,82.112,8.0,3.0,2.0,True,HARD,38.9,28.1,27.007,27.844,27.261,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
HAM,Mercedes,81.977,8.0,3.0,5.0,False,HARD,38.9,28.1,27.281,27.676,27.02,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
TSU,AlphaTauri,81.852,8.0,3.0,2.0,True,HARD,38.9,28.1,27.064,27.612,27.176,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
OCO,Alpine,82.548,7.0,2.0,2.0,True,HARD,38.9,28.1,27.296,27.859,27.393,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
GAS,Alpine,82.545,6.0,2.0,2.0,True,HARD,38.9,28.1,27.119,28.047,27.379,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
VER,Red Bull Racing,81.035,11.0,4.0,2.0,True,MEDIUM,39.7,28.3,26.962,27.27,26.803,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
PER,Red Bull Racing,81.413,11.0,3.0,2.0,True,MEDIUM,39.7,28.3,26.932,27.571,26.91,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
NOR,McLaren,81.581,11.0,3.0,2.0,True,MEDIUM,39.7,28.3,27.128,27.461,26.992,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
TSU,AlphaTauri,81.768,11.0,4.0,2.0,True,MEDIUM,39.7,28.3,27.173,27.48,27.115,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
ALB,Williams,81.272,11.0,3.0,2.0,True,MEDIUM,39.7,28.3,26.828,27.475,26.969,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
PIA,McLaren,81.745,12.0,3.0,2.0,True,MEDIUM,39.7,28.3,27.225,27.479,27.041,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
ALO,Aston Martin,81.543,10.0,3.0,2.0,True,MEDIUM,39.7,28.3,26.984,27.527,27.032,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
LAW,AlphaTauri,81.915,11.0,4.0,2.0,True,MEDIUM,39.7,28.3,26.965,27.685,27.265,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
SAR,Williams,81.944,11.0,3.0,2.0,True,MEDIUM,39.7,28.3,26.974,27.771,27.199,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
HUL,Haas F1 Team,81.776,12.0,3.0,2.0,True,MEDIUM,39.7,28.3,27.154,27.621,27.001,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
LEC,Ferrari,81.175,11.0,3.0,2.0,True,MEDIUM,39.7,28.3,26.809,27.433,26.933,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
SAI,Ferrari,80.991,11.0,4.0,2.0,True,MEDIUM,39.9,28.3,26.846,27.268,26.877,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
BOT,Alfa Romeo,81.947,10.0,3.0,2.0,True,MEDIUM,39.9,28.3,26.968,27.73,27.249,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
RUS,Mercedes,81.48,11.0,4.0,2.0,True,MEDIUM,39.9,28.3,27.169,27.448,26.863,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
HAM,Mercedes,81.866,11.0,4.0,2.0,True,MEDIUM,39.9,28.3,27.298,27.562,27.006,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
NOR,McLaren,81.911,13.0,3.0,4.0,True,MEDIUM,39.9,28.3,27.315,27.544,27.052,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
PIA,McLaren,81.8,14.0,3.0,4.0,True,MEDIUM,39.9,28.3,27.254,27.563,26.983,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
ALB,Williams,81.416,14.0,4.0,2.0,True,MEDIUM,38.9,28.4,26.999,27.449,26.968,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
SAR,Williams,82.427,14.0,4.0,2.0,True,MEDIUM,38.9,28.4,27.061,27.788,27.578,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
TSU,AlphaTauri,81.594,14.0,5.0,2.0,True,MEDIUM,38.9,28.4,27.054,27.462,27.078,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
RUS,Mercedes,81.382,14.0,5.0,2.0,True,MEDIUM,38.7,28.2,27.124,27.501,26.757,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
HAM,Mercedes,81.369,14.0,5.0,2.0,True,MEDIUM,38.7,28.2,27.065,27.386,26.918,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
LEC,Ferrari,80.977,14.0,4.0,2.0,True,MEDIUM,38.7,28.2,26.833,27.308,26.836,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
LAW,AlphaTauri,81.758,14.0,5.0,2.0,True,MEDIUM,38.7,28.2,27.029,27.657,27.072,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
HUL,Haas F1 Team,81.838,15.0,4.0,2.0,True,MEDIUM,38.7,28.2,27.333,27.55,26.955,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
PIA,McLaren,81.527,17.0,4.0,2.0,True,MEDIUM,38.7,28.2,27.17,27.484,26.873,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
VER,Red Bull Racing,80.937,14.0,5.0,2.0,True,MEDIUM,38.7,28.2,26.897,27.357,26.683,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
BOT,Alfa Romeo,81.94,13.0,4.0,2.0,True,MEDIUM,38.7,28.2,27.06,27.733,27.147,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
NOR,McLaren,81.717,16.0,4.0,2.0,True,MEDIUM,38.7,28.2,27.117,27.608,26.992,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
PER,Red Bull Racing,81.24,14.0,4.0,2.0,True,MEDIUM,38.7,28.2,26.933,27.578,26.729,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
VER,Red Bull Racing,80.631,17.0,6.0,2.0,True,SOFT,38.3,28.0,26.899,27.191,26.541,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
PER,Red Bull Racing,80.921,17.0,5.0,2.0,True,SOFT,38.8,28.0,27.007,27.34,26.574,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
NOR,McLaren,80.979,19.0,5.0,2.0,True,SOFT,38.8,28.0,26.946,27.27,26.763,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
ALO,Aston Martin,81.417,15.0,5.0,2.0,True,SOFT,38.8,28.0,26.91,27.59,26.917,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
LEC,Ferrari,80.564,17.0,5.0,2.0,True,SOFT,38.8,28.0,26.77,27.124,26.67,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
SAI,Ferrari,80.532,16.0,6.0,2.0,True,SOFT,38.8,28.0,26.72,27.135,26.677,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
PIA,McLaren,81.12,20.0,5.0,2.0,True,SOFT,38.8,28.0,27.059,27.275,26.786,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
ALB,Williams,80.872,17.0,5.0,2.0,True,SOFT,38.8,28.0,26.697,27.363,26.812,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
RUS,Mercedes,80.763,17.0,6.0,2.0,True,SOFT,38.8,28.0,26.985,27.184,26.594,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
HAM,Mercedes,81.298,17.0,6.0,2.0,True,SOFT,38.8,28.0,27.035,27.356,26.907,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
ALO,Aston Martin,81.569,18.0,6.0,2.0,True,SOFT,38.7,27.9,27.124,27.545,26.9,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
LEC,Ferrari,80.361,20.0,6.0,2.0,True,SOFT,38.7,27.9,26.667,27.101,26.593,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
VER,Red Bull Racing,80.307,20.0,7.0,2.0,True,SOFT,38.7,27.9,26.758,27.049,26.5,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
SAI,Ferrari,80.294,19.0,7.0,2.0,True,SOFT,38.7,27.9,26.701,26.988,26.605,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
NOR,McLaren,81.028,22.0,6.0,2.0,True,SOFT,38.7,27.9,26.9,27.379,26.749,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
PIA,McLaren,80.785,23.0,6.0,2.0,True,SOFT,38.7,27.9,26.925,27.179,26.681,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
PER,Red Bull Racing,80.688,20.0,6.0,2.0,True,SOFT,38.7,27.9,26.904,27.171,26.613,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
ALB,Williams,80.76,20.0,6.0,2.0,True,SOFT,38.7,27.9,26.672,27.364,26.724,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
RUS,Mercedes,80.671,20.0,7.0,2.0,True,SOFT,38.7,27.9,26.889,27.159,26.623,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
HAM,Mercedes,80.82,20.0,7.0,2.0,True,SOFT,38.7,27.9,26.807,27.201,26.812,Imola,2023,Italy,Emilia Romagna Grand Prix,2025-05-18,4.909,19,309.049,63,2,2,2,2,3,3,3,3,C6,C5,C4
ALB,Williams,75.237,2.0,1.0,2.0,True,SOFT,48.3,25.3,19.858,35.339,20.04,Monaco,2023,Monaco,Monaco Grand Prix,2025-05-25,3.337,19,260.286,78,5,2,1,5,1,2,1,5,C6,C5,C4
SAR,Williams,75.987,2.0,1.0,2.0,True,SOFT,48.3,25.3,20.076,35.551,20.36,Monaco,2023,Monaco,Monaco Grand Prix,2025-05-25,3.337,19,260.286,78,5,2,1,5,1,2,1,5,C6,C5,C4
DEV,AlphaTauri,75.167,2.0,1.0,2.0,True,SOFT,48.3,25.3,19.793,35.522,19.852,Monaco,2023,Monaco,Monaco Grand Prix,2025-05-25,3.337,19,260.286,78,5,2,1,5,1,2,1,5,C6,C5,C4
TSU,AlphaTauri,75.054,2.0,1.0,2.0,True,SOFT,48.3,25.3,19.753,35.437,19.864,Monaco,2023,Monaco,Monaco Grand Prix,2025-05-25,3.337,19,260.286,78,5,2,1,5,1,2,1,5,C6,C5,C4
GAS,Alpine,75.881,2.0,1.0,2.0,True,SOFT,48.3,25.3,20.03,35.533,20.318,Monaco,2023,Monaco,Monaco Grand Prix,2025-05-25,3.337,19,260.286,78,5,2,1,5,1,2,1,5,C6,C5,C4
OCO,Alpine,74.083,2.0,1.0,2.0,True,SOFT,48.3,25.3,19.42,35.03,19.633,Monaco,2023,Monaco,Monaco Grand Prix,2025-05-25,3.337,19,260.286,78,5,2,1,5,1,2,1,5,C6,C5,C4
ZHO,Alfa Romeo,74.846,2.0,1.0,2.0,True,SOFT,48.3,25.3,19.668,35.346,19.832,Monaco,2023,Monaco,Monaco Grand Prix,2025-05-25,3.337,19,260.286,78,5,2,1,5,1,2,1,5,C6,C5,C4
BOT,Alfa Romeo,74.338,2.0,1.0,2.0,True,SOFT,48.3,25.3,19.63,35.098,19.61,Monaco,2023,Monaco,Monaco Grand Prix,2025-05-25,3.337,19,260.286,78,5,2,1,5,1,2,1,5,C6,C5,C4
NOR,McLaren,74.215,2.0,1.0,2.0,True,SOFT,48.3,25.3,19.637,35.01,19.568,Monaco,2023,Monaco,Monaco Grand Prix,2025-05-25,3.337,19,260.286,78,5,2,1,5,1,2,1,5,C6,C5,C4
PIA,McLaren,74.778,2.0,1.0,2.0,True,SOFT,48.5,25.4,19.9,35.309,19.569,Monaco,2023,Monaco,Monaco Grand Prix,2025-05-25,3.337,19,260.286,78,5,2,1,5,1,2,1,5,C6,C5,C4
HUL,Haas F1 Team,74.381,2.0,1.0,2.0,True,SOFT,48.5,25.4,19.6,35.138,19.643,Monaco,2023,Monaco,Monaco Grand Prix,2025-05-25,3.337,19,260.286,78,5,2,1,5,1,2,1,5,C6,C5,C4
HAM,Mercedes,74.433,2.0,1.0,2.0,True,SOFT,48.5,25.4,19.592,35.223,19.618,Monaco,2023,Monaco,Monaco Grand Prix,2025-05-25,3.337,19,260.286,78,5,2,1,5,1,2,1,5,C6,C5,C4
RUS,Mercedes,74.331,2.0,1.0,2.0,True,SOFT,48.5,25.4,19.476,35.113,19.742,Monaco,2023,Monaco,Monaco Grand Prix,2025-05-25,3.337,19,260.286,78,5,2,1,5,1,2,1,5,C6,C5,C4
MAG,Haas F1 Team,74.34,2.0,1.0,2.0,True,SOFT,48.5,25.4,19.535,35.107,19.698,Monaco,2023,Monaco,Monaco Grand Prix,2025-05-25,3.337,19,260.286,78,5,2,1,5,1,2,1,5,C6,C5,C4
VER,Red Bull Racing,73.784,2.0,1.0,2.0,True,SOFT,48.5,25.4,19.334,34.92,19.53,Monaco,2023,Monaco,Monaco Grand Prix,2025-05-25,3.337,19,260.286,78,5,2,1,5,1,2,1,5,C6,C5,C4
LEC,Ferrari,74.074,2.0,1.0,2.0,True,SOFT,48.5,25.4,19.533,34.977,19.564,Monaco,2023,Monaco,Monaco Grand Prix,2025-05-25,3.337,19,260.286,78,5,2,1,5,1,2,1,5,C6,C5,C4
PER,Red Bull Racing,73.85,2.0,1.0,2.0,True,SOFT,48.5,25.4,19.475,34.813,19.562,Monaco,2023,Monaco,Monaco Grand Prix,2025-05-25,3.337,19,260.286,78,5,2,1,5,1,2,1,5,C6,C5,C4
SAI,Ferrari,75.006,2.0,1.0,2.0,True,SOFT,48.5,25.4,19.797,35.278,19.931,Monaco,2023,Monaco,Monaco Grand Prix,2025-05-25,3.337,19,260.286,78,5,2,1,5,1,2,1,5,C6,C5,C4
STR,Aston Martin,73.927,2.0,1.0,2.0,True,SOFT,48.5,25.6,19.423,34.9,19.604,Monaco,2023,Monaco,Monaco Grand Prix,2025-05-25,3.337,19,260.286,78,5,2,1,5,1,2,1,5,C6,C5,C4
ALO,Aston Martin,73.884,2.0,1.0,2.0,True,SOFT,48.5,25.6,19.155,34.775,19.954,Monaco,2023,Monaco,Monaco Grand Prix,2025-05-25,3.337,19,260.286,78,5,2,1,5,1,2,1,5,C6,C5,C4
