Driver,Team,LapTime,LapNumber,Stint,TyreLife,FreshTyre,Compound,TrackTemp,AirTemp,Sector1Time,Sector2Time,Sector3Time,Location,Year,Country,EventName,EventDate,TrackLenght,NumTurns,RaceDistance,NumLaps,Taction,AsphaltGrip,AsphaltAbrasion,TrackEvolution,TyreStress,Braking,LateralLoad,Downforce,Soft,Medium,Hard
DOO,Alpine,91.919,2.0,1.0,2.0,True,SOFT,31.2,26.3,29.447,39.557,22.915,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
BEA,Haas F1 Team,92.623,2.0,1.0,2.0,True,SOFT,31.2,26.3,29.68,39.796,23.147,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
LAW,Racing Bulls,92.388,2.0,1.0,2.0,True,SOFT,31.2,26.3,29.476,39.808,23.104,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
HAD,Racing Bulls,92.708,2.0,1.0,2.0,True,SOFT,31.2,26.3,29.807,39.957,22.944,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
SAI,Williams,92.144,2.0,1.0,2.0,True,SOFT,31.2,26.3,29.396,39.703,23.045,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
ALB,Williams,92.464,2.0,1.0,2.0,True,SOFT,31.2,26.3,29.437,39.757,23.27,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
HAM,Ferrari,91.962,2.0,1.0,2.0,True,SOFT,31.2,26.3,29.288,39.628,23.046,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
LEC,Ferrari,91.454,2.0,1.0,2.0,True,SOFT,31.2,26.3,28.967,39.606,22.881,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
BOR,Kick Sauber,92.716,2.0,1.0,2.0,True,SOFT,31.2,26.3,29.52,39.976,23.22,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
PIA,McLaren,91.392,2.0,1.0,2.0,True,SOFT,31.2,26.3,29.287,39.3,22.805,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
NOR,McLaren,91.107,2.0,1.0,2.0,True,SOFT,31.2,26.3,29.173,39.194,22.74,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
STR,Aston Martin,92.704,5.0,2.0,2.0,True,SOFT,31.4,26.3,29.685,39.913,23.106,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
ANT,Mercedes,91.845,2.0,1.0,2.0,True,SOFT,31.4,26.3,29.555,39.55,22.74,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
RUS,Mercedes,91.941,2.0,1.0,2.0,True,SOFT,31.4,26.3,29.278,39.722,22.941,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
ALO,Aston Martin,91.916,5.0,2.0,2.0,True,SOFT,31.4,26.3,29.283,39.571,23.062,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
OCO,Haas F1 Team,92.057,2.0,1.0,2.0,True,SOFT,31.3,26.3,29.472,39.681,22.904,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
HUL,Kick Sauber,92.067,5.0,2.0,2.0,True,SOFT,31.3,26.3,29.4,39.49,23.177,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
ANT,Mercedes,91.415,5.0,2.0,2.0,True,SOFT,31.1,26.3,29.348,39.426,22.641,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
BEA,Haas F1 Team,92.373,5.0,2.0,2.0,True,SOFT,31.1,26.3,29.319,40.089,22.965,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
BOR,Kick Sauber,92.186,5.0,2.0,2.0,True,SOFT,31.1,26.3,29.577,39.608,23.001,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
STR,Aston Martin,92.283,8.0,3.0,2.0,True,SOFT,31.1,26.3,29.282,39.858,23.143,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
HAD,Racing Bulls,91.591,5.0,2.0,2.0,True,SOFT,31.1,26.3,29.232,39.508,22.851,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
SAI,Williams,91.591,5.0,2.0,2.0,True,SOFT,31.2,26.3,29.211,39.521,22.859,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
GAS,Alpine,91.462,5.0,2.0,2.0,True,SOFT,31.2,26.3,29.356,39.267,22.839,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
DOO,Alpine,91.414,5.0,2.0,2.0,True,SOFT,31.2,26.3,29.239,39.259,22.916,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
LAW,Racing Bulls,92.165,5.0,2.0,2.0,True,SOFT,31.2,26.3,29.327,39.88,22.958,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
HAM,Ferrari,91.219,5.0,2.0,2.0,True,SOFT,31.2,26.3,28.966,39.466,22.787,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
VER,Red Bull Racing,91.303,4.0,2.0,2.0,True,SOFT,31.2,26.3,29.121,39.288,22.894,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
TSU,Red Bull Racing,91.751,5.0,2.0,2.0,True,SOFT,31.2,26.3,29.264,39.531,22.956,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
RUS,Mercedes,91.494,5.0,2.0,2.0,True,SOFT,31.2,26.3,29.223,39.49,22.781,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
ALB,Williams,92.04,5.0,2.0,2.0,True,SOFT,31.2,26.3,29.227,39.776,23.037,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
ALO,Aston Martin,91.634,8.0,3.0,2.0,True,SOFT,31.2,26.3,29.231,39.502,22.901,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
OCO,Haas F1 Team,91.594,5.0,2.0,2.0,True,SOFT,31.2,26.3,29.154,39.527,22.913,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
HUL,Kick Sauber,91.998,8.0,3.0,2.0,True,SOFT,31.2,26.2,29.039,40.051,22.908,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
ANT,Mercedes,91.178,10.0,4.0,5.0,False,SOFT,30.9,26.1,29.144,39.353,22.681,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
RUS,Mercedes,91.407,10.0,4.0,5.0,False,SOFT,30.9,26.1,29.096,39.544,22.767,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
HUL,Kick Sauber,91.693,13.0,5.0,5.0,False,SOFT,30.9,26.1,29.274,39.573,22.846,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
SAI,Williams,91.332,9.0,4.0,3.0,False,SOFT,30.9,26.1,29.254,39.262,22.816,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
GAS,Alpine,91.507,9.0,4.0,3.0,False,SOFT,31.0,26.2,29.173,39.495,22.839,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
NOR,McLaren,90.56,8.0,4.0,2.0,True,SOFT,31.0,26.2,28.923,38.971,22.666,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
PIA,McLaren,90.454,8.0,4.0,2.0,True,SOFT,31.0,26.2,28.883,38.853,22.718,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
HAM,Ferrari,94.625,9.0,4.0,6.0,False,SOFT,31.0,26.2,29.243,39.479,25.903,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
LEC,Ferrari,91.056,6.0,3.0,2.0,True,SOFT,31.0,26.2,29.132,39.279,22.645,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
DOO,Alpine,91.347,9.0,4.0,3.0,False,SOFT,31.0,26.2,29.345,39.25,22.752,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
ANT,Mercedes,90.716,13.0,5.0,2.0,True,SOFT,30.8,26.3,28.977,39.107,22.632,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
RUS,Mercedes,90.664,13.0,5.0,2.0,True,SOFT,30.8,26.3,28.974,39.062,22.628,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
TSU,Red Bull Racing,91.228,10.0,4.0,2.0,True,SOFT,30.8,26.3,29.067,39.177,22.984,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
HAM,Ferrari,91.009,11.0,5.0,2.0,True,SOFT,30.8,26.3,29.044,39.184,22.781,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
HAD,Racing Bulls,91.271,11.0,5.0,2.0,True,SOFT,30.8,26.3,29.081,39.267,22.923,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
GAS,Alpine,90.643,12.0,5.0,2.0,True,SOFT,30.7,26.3,29.052,38.804,22.787,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
VER,Red Bull Racing,91.019,10.0,5.0,2.0,True,SOFT,30.7,26.3,28.998,39.064,22.957,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
ALO,Aston Martin,91.886,14.0,6.0,5.0,False,SOFT,30.7,26.3,29.261,39.533,23.092,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
SAI,Williams,90.844,12.0,5.0,2.0,True,SOFT,30.7,26.3,29.037,38.929,22.878,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
HUL,Kick Sauber,91.783,16.0,6.0,5.0,False,SOFT,30.7,26.3,29.27,39.479,23.034,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
DOO,Alpine,91.245,12.0,5.0,2.0,True,SOFT,30.7,26.3,29.094,39.215,22.936,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
LEC,Ferrari,90.724,9.0,4.0,2.0,True,SOFT,30.7,26.3,28.984,39.054,22.686,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
NOR,McLaren,91.101,11.0,5.0,5.0,False,SOFT,30.7,26.3,29.193,39.207,22.701,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
TSU,Red Bull Racing,91.637,13.0,5.0,4.0,False,SOFT,30.6,26.4,29.217,39.41,23.01,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
VER,Red Bull Racing,92.057,13.0,6.0,4.0,False,SOFT,30.6,26.4,29.628,39.514,22.915,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
ANT,Mercedes,91.494,16.0,6.0,2.0,True,SOFT,30.6,26.4,29.333,39.6,22.561,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
SAI,Williams,91.788,15.0,6.0,5.0,False,SOFT,30.6,26.4,29.385,39.439,22.964,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
RUS,Mercedes,90.364,16.0,6.0,2.0,True,SOFT,30.6,26.4,28.846,38.873,22.645,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
GAS,Alpine,91.746,15.0,6.0,5.0,False,SOFT,30.6,26.4,29.368,39.289,23.089,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
HAM,Ferrari,91.41,14.0,6.0,5.0,False,SOFT,30.6,26.4,29.113,39.483,22.814,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
LEC,Ferrari,91.355,12.0,5.0,5.0,False,SOFT,30.6,26.4,29.278,39.323,22.754,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
PIA,McLaren,90.233,11.0,5.0,3.0,False,SOFT,30.6,26.4,28.902,38.771,22.56,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
NOR,McLaren,90.396,14.0,6.0,3.0,False,SOFT,30.5,26.4,28.8,38.99,22.606,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
TSU,Red Bull Racing,91.303,16.0,6.0,2.0,True,SOFT,30.6,26.5,29.026,39.377,22.9,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
ANT,Mercedes,90.213,19.0,7.0,2.0,True,SOFT,30.6,26.5,28.836,38.786,22.591,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
RUS,Mercedes,90.009,19.0,7.0,2.0,True,SOFT,30.6,26.5,28.771,38.71,22.528,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
HAM,Ferrari,90.772,17.0,7.0,2.0,True,SOFT,30.6,26.5,28.955,39.058,22.759,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
LEC,Ferrari,90.175,15.0,6.0,2.0,True,SOFT,30.7,26.5,28.926,38.714,22.535,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
GAS,Alpine,90.216,18.0,7.0,2.0,True,SOFT,30.7,26.5,28.883,38.694,22.639,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
VER,Red Bull Racing,90.423,16.0,7.0,2.0,True,SOFT,30.7,26.5,28.88,38.855,22.688,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
PIA,McLaren,89.841,14.0,6.0,2.0,True,SOFT,30.7,26.5,28.784,38.574,22.483,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
NOR,McLaren,90.267,17.0,7.0,2.0,True,SOFT,30.7,26.5,29.007,38.678,22.582,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
SAI,Williams,90.68,18.0,7.0,2.0,True,SOFT,30.7,26.5,28.894,39.063,22.723,Sakhir,2025,Bahrain,Bahrain Grand Prix,2025-04-13,5.412,15,308.238,57,4,3,5,4,3,4,3,3,C3,C2,C1
OCO,Haas F1 Team,89.924,2.0,1.0,2.0,True,SOFT,37.9,29.3,33.075,28.312,28.537,Jeddah,2025,Saudi Arabia,Saudi Arabian Grand Prix,2025-04-20,6.174,27,308.45,50,2,4,2,4,3,3,4,2,C5,C4,C3
BEA,Haas F1 Team,89.167,2.0,1.0,2.0,True,SOFT,37.9,29.3,32.575,27.991,28.601,Jeddah,2025,Saudi Arabia,Saudi Arabian Grand Prix,2025-04-20,6.174,27,308.45,50,2,4,2,4,3,3,4,2,C5,C4,C3
DOO,Alpine,89.15,2.0,1.0,2.0,True,SOFT,37.9,29.3,32.533,28.193,28.424,Jeddah,2025,Saudi Arabia,Saudi Arabian Grand Prix,2025-04-20,6.174,27,308.45,50,2,4,2,4,3,3,4,2,C5,C4,C3
HUL,Kick Sauber,89.07,2.0,1.0,2.0,True,SOFT,37.9,29.3,32.525,27.968,28.577,Jeddah,2025,Saudi Arabia,Saudi Arabian Grand Prix,2025-04-20,6.174,27,308.45,50,2,4,2,4,3,3,4,2,C5,C4,C3
BOR,Kick Sauber,89.462,2.0,1.0,2.0,True,SOFT,37.8,29.3,32.653,28.264,28.545,Jeddah,2025,Saudi Arabia,Saudi Arabian Grand Prix,2025-04-20,6.174,27,308.45,50,2,4,2,4,3,3,4,2,C5,C4,C3
ALB,Williams,88.866,2.0,1.0,2.0,True,SOFT,37.8,29.3,32.395,28.001,28.47,Jeddah,2025,Saudi Arabia,Saudi Arabian Grand Prix,2025-04-20,6.174,27,308.45,50,2,4,2,4,3,3,4,2,C5,C4,C3
SAI,Williams,89.198,2.0,1.0,2.0,True,SOFT,37.8,29.3,32.539,28.112,28.547,Jeddah,2025,Saudi Arabia,Saudi Arabian Grand Prix,2025-04-20,6.174,27,308.45,50,2,4,2,4,3,3,4,2,C5,C4,C3
GAS,Alpine,89.054,2.0,1.0,2.0,True,SOFT,37.8,29.3,32.524,28.195,28.335,Jeddah,2025,Saudi Arabia,Saudi Arabian Grand Prix,2025-04-20,6.174,27,308.45,50,2,4,2,4,3,3,4,2,C5,C4,C3
ALO,Aston Martin,88.92,2.0,1.0,2.0,True,SOFT,37.8,29.3,32.194,27.993,28.733,Jeddah,2025,Saudi Arabia,Saudi Arabian Grand Prix,2025-04-20,6.174,27,308.45,50,2,4,2,4,3,3,4,2,C5,C4,C3
STR,Aston Martin,89.089,2.0,1.0,2.0,True,SOFT,37.8,29.3,32.281,28.143,28.665,Jeddah,2025,Saudi Arabia,Saudi Arabian Grand Prix,2025-04-20,6.174,27,308.45,50,2,4,2,4,3,3,4,2,C5,C4,C3
NOR,McLaren,88.026,2.0,1.0,2.0,True,SOFT,37.7,29.3,31.966,27.831,28.229,Jeddah,2025,Saudi Arabia,Saudi Arabian Grand Prix,2025-04-20,6.174,27,308.45,50,2,4,2,4,3,3,4,2,C5,C4,C3
LEC,Ferrari,88.552,2.0,1.0,2.0,True,SOFT,37.7,29.3,32.353,27.978,28.221,Jeddah,2025,Saudi Arabia,Saudi Arabian Grand Prix,2025-04-20,6.174,27,308.45,50,2,4,2,4,3,3,4,2,C5,C4,C3
HAM,Ferrari,88.901,2.0,1.0,2.0,True,SOFT,37.7,29.3,32.401,28.056,28.444,Jeddah,2025,Saudi Arabia,Saudi Arabian Grand Prix,2025-04-20,6.174,27,308.45,50,2,4,2,4,3,3,4,2,C5,C4,C3
VER,Red Bull Racing,88.148,2.0,1.0,2.0,True,SOFT,37.3,29.2,31.97,27.841,28.337,Jeddah,2025,Saudi Arabia,Saudi Arabian Grand Prix,2025-04-20,6.174,27,308.45,50,2,4,2,4,3,3,4,2,C5,C4,C3
TSU,Red Bull Racing,88.424,2.0,1.0,2.0,True,SOFT,36.9,29.2,32.22,27.83,28.374,Jeddah,2025,Saudi Arabia,Saudi Arabian Grand Prix,2025-04-20,6.174,27,308.45,50,2,4,2,4,3,3,4,2,C5,C4,C3
PIA,McLaren,88.019,2.0,1.0,2.0,True,SOFT,36.9,29.2,32.028,27.771,28.22,Jeddah,2025,Saudi Arabia,Saudi Arabian Grand Prix,2025-04-20,6.174,27,308.45,50,2,4,2,4,3,3,4,2,C5,C4,C3
ALB,Williams,88.629,4.0,1.0,4.0,True,SOFT,36.9,29.2,32.184,27.916,28.529,Jeddah,2025,Saudi Arabia,Saudi Arabian Grand Prix,2025-04-20,6.174,27,308.45,50,2,4,2,4,3,3,4,2,C5,C4,C3
RUS,Mercedes,88.282,2.0,1.0,2.0,True,SOFT,36.9,29.2,32.295,27.724,28.263,Jeddah,2025,Saudi Arabia,Saudi Arabian Grand Prix,2025-04-20,6.174,27,308.45,50,2,4,2,4,3,3,4,2,C5,C4,C3
ANT,Mercedes,88.597,2.0,1.0,2.0,True,SOFT,36.5,29.1,32.528,27.802,28.267,Jeddah,2025,Saudi Arabia,Saudi Arabian Grand Prix,2025-04-20,6.174,27,308.45,50,2,4,2,4,3,3,4,2,C5,C4,C3
HAD,Racing Bulls,88.766,2.0,1.0,2.0,True,SOFT,36.5,29.1,32.327,27.885,28.554,Jeddah,2025,Saudi Arabia,Saudi Arabian Grand Prix,2025-04-20,6.174,27,308.45,50,2,4,2,4,3,3,4,2,C5,C4,C3
DOO,Alpine,88.853,5.0,1.0,5.0,True,SOFT,36.4,29.0,32.383,28.097,28.373,Jeddah,2025,Saudi Arabia,Saudi Arabian Grand Prix,2025-04-20,6.174,27,308.45,50,2,4,2,4,3,3,4,2,C5,C4,C3
LAW,Racing Bulls,88.87,2.0,1.0,2.0,True,SOFT,36.4,29.0,32.513,28.021,28.336,Jeddah,2025,Saudi Arabia,Saudi Arabian Grand Prix,2025-04-20,6.174,27,308.45,50,2,4,2,4,3,3,4,2,C5,C4,C3
BOR,Kick Sauber,89.636,5.0,2.0,2.0,False,SOFT,36.4,29.0,33.052,28.129,28.455,Jeddah,2025,Saudi Arabia,Saudi Arabian Grand Prix,2025-04-20,6.174,27,308.45,50,2,4,2,4,3,3,4,2,C5,C4,C3
OCO,Haas F1 Team,89.398,5.0,2.0,5.0,False,SOFT,36.4,29.0,32.832,28.189,28.377,Jeddah,2025,Saudi Arabia,Saudi Arabian Grand Prix,2025-04-20,6.174,27,308.45,50,2,4,2,4,3,3,4,2,C5,C4,C3
GAS,Alpine,88.892,5.0,1.0,5.0,True,SOFT,36.5,29.0,32.29,28.197,28.405,Jeddah,2025,Saudi Arabia,Saudi Arabian Grand Prix,2025-04-20,6.174,27,308.45,50,2,4,2,4,3,3,4,2,C5,C4,C3
BEA,Haas F1 Team,88.85,5.0,2.0,5.0,False,SOFT,36.5,29.0,32.54,27.975,28.335,Jeddah,2025,Saudi Arabia,Saudi Arabian Grand Prix,2025-04-20,6.174,27,308.45,50,2,4,2,4,3,3,4,2,C5,C4,C3
SAI,Williams,88.71,5.0,1.0,5.0,True,SOFT,36.5,29.0,32.306,28.011,28.393,Jeddah,2025,Saudi Arabia,Saudi Arabian Grand Prix,2025-04-20,6.174,27,308.45,50,2,4,2,4,3,3,4,2,C5,C4,C3
ALO,Aston Martin,88.548,5.0,2.0,2.0,True,SOFT,36.5,29.0,32.093,27.928,28.527,Jeddah,2025,Saudi Arabia,Saudi Arabian Grand Prix,2025-04-20,6.174,27,308.45,50,2,4,2,4,3,3,4,2,C5,C4,C3
HUL,Kick Sauber,88.782,5.0,2.0,5.0,False,SOFT,36.5,29.0,32.477,27.982,28.323,Jeddah,2025,Saudi Arabia,Saudi Arabian Grand Prix,2025-04-20,6.174,27,308.45,50,2,4,2,4,3,3,4,2,C5,C4,C3
STR,Aston Martin,88.645,5.0,2.0,2.0,True,SOFT,36.5,29.0,32.072,28.054,28.519,Jeddah,2025,Saudi Arabia,Saudi Arabian Grand Prix,2025-04-20,6.174,27,308.45,50,2,4,2,4,3,3,4,2,C5,C4,C3
NOR,McLaren,87.805,5.0,1.0,5.0,True,SOFT,36.5,29.0,31.801,27.831,28.173,Jeddah,2025,Saudi Arabia,Saudi Arabian Grand Prix,2025-04-20,6.174,27,308.45,50,2,4,2,4,3,3,4,2,C5,C4,C3
HAM,Ferrari,88.642,5.0,2.0,5.0,False,SOFT,36.7,29.0,32.34,27.947,28.355,Jeddah,2025,Saudi Arabia,Saudi Arabian Grand Prix,2025-04-20,6.174,27,308.45,50,2,4,2,4,3,3,4,2,C5,C4,C3
