Time,Driver,DriverNumber,Team,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,FreshTyre,AirTemp,TrackTemp,Rainfall,Humidity,WindSpeed,WindDirection,TrackLenght,NumTurns,Traction,AsphaltGrip,AsphaltAbrasion,TrackEvolution,TyreStress,Braking,LateralLoad,Downforce,Soft,Medium,Hard,Location,Country,Year,EventDate,Quali_Rank,Max_Straight_Speed,Avg_Lap_Speed,Min_Corner_Speed,Peak_Cornering_G,Peak_Braking_G,Peak_Acceleration_G,Peak_Downforce_N,Avg_Downforce_N,Peak_Drag_N,Peak_Front_Load_N,Peak_Rear_Load_N,Team_Pace_EMA,Driver_Teammate_Gap_EMA,Driver_Consistency_EMA,Degradation_EMA
0 days 01:15:18.999000,BOT,77,Kick Sauber,79.608,17.0,6.0,22.245,29.92,27.443,SOFT,2.0,True,34.7,46.6,False,17.0,3.5,157,4.657,16,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2022,2022-05-22,7.0,89.16666666666667,58.27459070758416,32.791666285714285,6.481284418235425,-5.118786891482134,1.546456810104698,30631.04418402778,14350.514695255539,8278.66059027778,15137.172843314667,23759.13942803155,0.0779370794326419,-1.196345651702993,1.508602133445906,0.0032493852178985
0 days 01:15:06.948000,MAG,20,Haas F1 Team,79.682,17.0,6.0,22.115,30.006,27.561,SOFT,2.0,True,34.6,46.5,False,18.0,3.5,186,4.657,16,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2022,2022-05-22,8.0,90.27777777777777,58.165383137795374,27.5,6.56232961601295,-4.494015950986531,1.6790822369617848,31399.191020447528,14378.49296993456,8486.267843364196,16362.330348696845,24252.849005497745,0.5599628002485,-0.079032546173942,1.7938641228740575,0.0404771717729983
0 days 00:55:33.803000,RIC,3,McLaren,80.287,11.0,4.0,22.243,30.158,27.886,SOFT,2.0,True,34.7,46.8,False,17.0,3.7,174,4.657,16,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2022,2022-05-22,9.0,88.05555555555556,57.80309143521425,35.27777777777778,6.388216745471341,-3.7760618585853476,1.6970453149105753,29872.410001929013,14058.948468034603,8073.6243248456785,15535.643245177771,23305.662468954335,0.2799247522115021,0.4774236577075434,1.713857488044078,-0.0198288897585708
0 days 01:15:03.155000,MSC,47,Haas F1 Team,80.368,17.0,6.0,22.275,30.205,27.888,SOFT,2.0,True,34.6,46.5,False,18.0,3.5,186,4.657,16,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2022,2022-05-22,10.0,90.27777777777777,57.740189976222915,39.01587149206349,6.111494465251269,-4.8490973307067815,1.8732953125351406,31399.191020447528,14256.370276649594,8486.267843364196,15422.017875818758,24242.062374873552,0.5599628002485,0.079032546173942,1.8098273619564955,0.0759257943463222
0 days 00:46:47.195000,NOR,4,McLaren,80.471,8.0,3.0,22.088,30.153,28.23,SOFT,2.0,True,34.7,47.4,False,18.0,2.0,180,4.657,16,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2022,2022-05-22,11.0,89.16666666666667,57.680467681974385,27.947918666666666,6.376022268429419,-4.200772908662595,1.5477776687478086,30631.04418402778,14004.74173635599,8278.66059027778,15585.776695087927,23774.182920794752,0.2799247522115021,-0.4774236577075434,1.729811703002951,0.0164166122366999
0 days 00:54:51.981000,OCO,31,Alpine,80.638,8.0,3.0,22.353,30.389,27.896,SOFT,2.0,True,35.0,47.6,False,17.0,3.5,154,4.657,16,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2022,2022-05-22,12.0,88.33333333333333,57.505482740154186,24.72222222222222,6.975912858361318,-5.065365748791255,2.5251335908578927,30061.176736111112,13969.534078461655,8124.64236111111,14940.435419107062,23376.36237357015,0.1272484373676621,-2.1530367528720187,1.739477409017641,0.0063736617890058
0 days 00:55:18.167000,TSU,22,RB,80.639,14.0,5.0,22.262,30.393,27.984,SOFT,2.0,True,34.7,46.8,False,17.0,3.7,174,4.657,16,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2022,2022-05-22,13.0,89.44444444444444,57.549886661301024,26.944444444444443,6.206659177014319,-4.565518522789654,2.107215509405328,30822.189081790122,14126.313291069528,8330.321373456789,16215.649848753666,23910.552770860766,0.2979587207892616,-0.2275312591079532,1.760333825226163,0.0299124407756614
0 days 00:33:51.690000,GAS,10,RB,80.719,8.0,3.0,22.304,30.346,28.069,SOFT,2.0,True,35.0,47.5,False,18.0,3.7,170,4.657,16,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2022,2022-05-22,14.0,90.27777777777777,57.560001324917955,33.06250133333334,5.566096961901154,-4.525767204157052,1.4929570578428912,31399.191020447528,14010.836774995658,8486.267843364196,16012.847980298355,24193.486890807057,0.2979587207892616,0.2275312591079532,1.710881625389553,0.0199609359735175
0 days 00:33:35.635000,ZHO,24,Kick Sauber,80.476,8.0,3.0,22.376,30.23,27.87,SOFT,2.0,True,35.0,47.5,False,18.0,3.7,170,4.657,16,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2022,2022-05-22,15.0,89.72222222222221,57.6073555602315,25.890564180365736,6.937838433346855,-4.384731943972573,2.062375501101383,31013.928520447527,14037.740595657378,8382.142843364196,15399.65321717991,23998.223827280224,0.0779370794326419,1.196345651702993,1.5240718256544228,-0.0304795702954937
0 days 00:33:42.976000,VET,5,Aston Martin,80.954,5.0,2.0,22.433,30.324,28.197,SOFT,2.0,True,35.0,47.5,False,18.0,3.7,170,4.657,16,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2022,2022-05-22,16.0,88.88888888888889,57.24617425836272,25.944443259259256,6.499745097245375,-4.5594965328726085,1.7210167164293553,30440.493827160495,13967.265852052009,8227.16049382716,15812.167069951283,23667.685273076444,0.6078372700774446,0.3062960022723138,1.857818247535008,-0.0472416353043997
0 days 00:26:36.565000,ALO,14,Alpine,81.043,2.0,1.0,22.413,30.54,28.09,SOFT,2.0,True,34.7,47.3,False,20.0,3.2,161,4.657,16,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2022,2022-05-22,17.0,88.61111111111111,57.05833425360937,35.0,6.30921654943548,-3.977408193709161,2.059270127520936,30250.538011188273,13844.217908048351,8175.821084104939,15472.311130005868,23550.181014392307,0.1272484373676621,2.1530367528720187,1.204543177099132,0.0091605879468378
0 days 00:33:31.571000,STR,18,Aston Martin,81.418,5.0,2.0,22.611,30.41,28.397,SOFT,2.0,True,35.0,47.5,False,18.0,3.7,170,4.657,16,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2022,2022-05-22,18.0,88.61111111111111,56.92423227558786,38.31597222222222,6.052638372404094,-6.109310021522505,1.467886194112231,30250.538011188273,13733.340746352374,8175.821084104939,16561.25794094065,23541.77432857939,0.6078372700774446,-0.1743831735912762,1.7924039489391386,0.0211510168405964
0 days 00:24:43.480000,ALB,23,Williams,81.645,2.0,1.0,22.57,30.748,28.327,SOFT,2.0,True,34.6,47.6,False,20.0,2.9,189,4.657,16,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2022,2022-05-22,19.0,89.72222222222221,56.75934402860922,25.859373333333334,6.081843530957325,-5.511884117629625,1.5611053197407165,31013.928520447527,13761.97555965425,8382.142843364196,16361.365930744169,24028.37529757801,1.1126008436276449,-0.2954653503418423,1.7877910067322489,0.0397061319577996
0 days 00:33:10.593000,LAT,6,Williams,81.915,8.0,2.0,22.517,30.812,28.586,SOFT,2.0,True,35.0,47.5,False,18.0,3.7,170,4.657,16,3,3,4,3,5,3,5,4,C3,C2,C1,Barcelona,Spain,2022,2022-05-22,20.0,89.72222222222221,56.49980775337092,24.556944711111107,6.034669045143756,-4.080176568273918,1.7928631927498038,31013.928520447527,13704.095645168578,8382.142843364196,15504.757090272737,24033.00766153861,1.1126008436276449,0.2954653503418423,1.7636836013810373,0.0312609724460065
0 days 01:10:44.478000,LEC,16,Ferrari,71.376,20.0,4.0,18.872,33.738,18.766,SOFT,2.0,True,27.2,47.5,False,41.0,1.1,194,3.337,19,5,2,1,5,1,2,1,5,C6,C5,C4,Monaco,Monaco,2022,2022-05-29,1.0,79.44444444444444,45.80336087390312,18.88888888888889,5.602318157380429,-3.541740015478548,2.0152875002311332,24315.53352623457,9478.055009125754,6571.765817901234,12878.006554065627,19636.343866612493,-1.2454217919558137,-0.191582862274263,4.865419003443065,-0.2022574189917366
0 days 01:11:06.438000,SAI,55,Ferrari,71.601,22.0,4.0,18.964,33.738,18.899,SOFT,2.0,True,26.7,47.4,False,42.0,1.0,0,3.337,19,5,2,1,5,1,2,1,5,C6,C5,C4,Monaco,Monaco,2022,2022-05-29,2.0,80.27777777777777,45.73498206097734,18.368055111111108,6.191459651933561,-3.8159973761584594,1.824075066340633,24828.325048225306,9445.639650947698,6710.358121141974,13413.235670475557,19943.55312537468,-1.2454217919558137,0.191582862274263,4.711995412382416,-0.1662029268602653
0 days 01:11:23.754000,PER,11,Red Bull Racing,71.629,20.0,5.0,18.909,33.891,18.829,SOFT,2.0,True,26.7,47.4,False,42.0,1.0,0,3.337,19,5,2,1,5,1,2,1,5,C6,C5,C4,Monaco,Monaco,2022,2022-05-29,3.0,80.55555555555556,45.606552974750535,21.14360791586335,6.886698294076495,-4.803089740559708,2.2121025912728345,25000.44463734568,9327.32056790906,6756.8769290123455,13440.394581807705,20181.38341431408,-1.4021489588127785,0.0562987262821126,5.126473922569221,-0.2220696832213169
0 days 01:11:18.573000,VER,1,Red Bull Racing,71.666,20.0,5.0,18.987,33.827,18.852,SOFT,2.0,True,26.7,47.4,False,42.0,1.0,0,3.337,19,5,2,1,5,1,2,1,5,C6,C5,C4,Monaco,Monaco,2022,2022-05-29,4.0,80.0,45.658453332559915,17.5,5.912635799641085,-3.5464860167118997,1.9394275595701875,24656.800000000003,9449.806378465255,6664.0,13276.938826046891,19953.836391858666,-1.4021489588127785,-0.0562987262821126,5.075980314846824,-0.216798125500132
0 days 01:17:25.973000,NOR,4,McLaren,71.849,25.0,7.0,19.126,33.77,18.953,SOFT,2.0,True,26.5,45.6,False,42.0,0.8,0,3.337,19,5,2,1,5,1,2,1,5,C6,C5,C4,Monaco,Monaco,2022,2022-05-29,5.0,79.44444444444444,45.43628022907371,15.833333333333332,6.747146468332177,-3.8968261243205347,1.880093793470266,24315.53352623457,9246.194226982587,6571.765817901234,13486.843361065725,19699.029787222633,-0.113442663154404,-0.8500395701185972,5.254197352327513,-0.2302907087140624
0 days 01:18:18.311000,RUS,63,Mercedes,72.112,26.0,6.0,18.981,34.016,19.115,SOFT,2.0,True,26.6,45.3,False,42.0,0.3,0,3.337,19,5,2,1,5,1,2,1,5,C6,C5,C4,Monaco,Monaco,2022,2022-05-29,6.0,79.72222222222221,45.34771331640674,20.0,6.426777932841685,-4.325797147538823,1.9629391091992379,24485.869492669746,9415.273598242364,6617.8025655864185,13484.639813881096,19754.652042708334,-0.6553633377307932,-0.2451165819304007,5.150520656470357,-0.2232299103226932
0 days 01:13:21.653000,ALO,14,Alpine,72.247,19.0,6.0,19.08,34.086,19.081,SOFT,2.0,True,26.6,46.6,False,43.0,0.6,85,3.337,19,5,2,1,5,1,2,1,5,C6,C5,C4,Monaco,Monaco,2022,2022-05-29,7.0,79.72222222222221,45.32211781957611,19.763889777777777,6.522925620825907,-3.6687267937028873,1.7441552414391306,24485.869492669746,9315.254622749308,6617.8025655864185,13041.92426239157,19852.276321257323,0.0753519261898831,1.200741200659382,4.550348744993289,-0.2288361089041146
0 days 01:12:21.327000,HAM,44,Mercedes,72.56,25.0,6.0,19.142,34.23,19.188,SOFT,7.0,False,26.7,47.0,False,42.0,0.6,197,3.337,19,5,2,1,5,1,2,1,5,C6,C5,C4,Monaco,Monaco,2022,2022-05-29,8.0,79.72222222222221,45.151540883919296,23.298610539682542,6.349081773029324,-3.9612278856535768,1.8765734399050602,24485.869492669746,9241.289194684503,6617.8025655864185,13321.993542053133,19770.426476766632,-0.6553633377307932,0.2451165819304007,5.07124879199158,-0.1746505621251577
0 days 01:00:17.841000,VET,5,Aston Martin,72.613,20.0,5.0,19.337,34.096,19.18,SOFT,3.0,True,27.6,51.8,False,42.0,2.2,166,3.337,19,5,2,1,5,1,2,1,5,C6,C5,C4,Monaco,Monaco,2022,2022-05-29,9.0,79.72222222222221,45.085476768570636,18.753472296296295,5.723012646474639,-4.805643485735861,1.7458453155631877,24485.869492669746,9324.551370286115,6617.8025655864185,13562.171868383408,19800.36427413838,0.3071222470923484,0.2479261520880261,4.998048499301996,-0.2805366266489691
0 days 00:59:54.873000,OCO,31,Alpine,72.528,16.0,5.0,19.294,34.084,19.15,SOFT,2.0,True,27.4,51.8,False,43.0,1.2,181,3.337,19,5,2,1,5,1,2,1,5,C6,C5,C4,Monaco,Monaco,2022,2022-05-29,10.0,79.72222222222221,45.171567151051406,20.0,6.678654194810169,-3.343920840500858,2.4172566178461263,24485.869492669746,9198.625682174206,6617.8025655864185,13833.897869761586,19785.825226102093,0.0753519261898831,-1.200741200659382,4.997112931775259,-0.2483946009193696
0 days 00:57:27.281000,TSU,22,RB,72.797,17.0,5.0,19.342,34.213,19.242,SOFT,2.0,True,27.4,51.2,False,45.0,0.0,0,3.337,19,5,2,1,5,1,2,1,5,C6,C5,C4,Monaco,Monaco,2022,2022-05-29,11.0,79.44444444444444,45.052892140476104,18.61111111111111,6.337292493948638,-3.7533193640945997,2.148151230167224,24315.53352623457,9268.05523068629,6571.765817901234,13394.41620134981,19743.94929244994,0.0566888291033628,0.1618642484877972,4.802250589923292,-0.1381440333013648
0 days 01:00:32.822000,BOT,77,Kick Sauber,72.909,16.0,5.0,19.31,34.445,19.154,SOFT,2.0,True,27.6,51.8,False,42.0,2.2,166,3.337,19,5,2,1,5,1,2,1,5,C6,C5,C4,Monaco,Monaco,2022,2022-05-29,12.0,79.44444444444444,44.876947511328396,18.333333333333332,6.4696641995192525,-4.000467824325633,1.8618295120994277,24315.53352623457,9023.178169182302,6571.765817901234,13798.919051245062,19992.130234491866,0.2867673062776951,-0.9508141286104478,4.875208502431708,-0.2544443904387448
0 days 00:59:06.746000,MAG,20,Haas F1 Team,72.921,18.0,5.0,19.406,34.037,19.478,SOFT,3.0,True,27.4,51.8,False,43.0,1.2,181,3.337,19,5,2,1,5,1,2,1,5,C6,C5,C4,Monaco,Monaco,2022,2022-05-29,13.0,80.83333333333333,44.86741786493644,23.61111111111111,6.331130711172173,-4.375851529722699,1.9538375236058942,25173.15876736111,9276.942900176955,6803.55642361111,13635.688753387,20215.718203923254,5.196144610112239,1.0301145382297,2.8750175916769263,-0.2784547373986286
0 days 00:59:50.468000,RIC,3,McLaren,72.964,20.0,5.0,19.447,34.357,19.16,SOFT,4.0,True,27.4,51.8,False,43.0,1.2,181,3.337,19,5,2,1,5,1,2,1,5,C6,C5,C4,Monaco,Monaco,2022,2022-05-29,14.0,80.0,44.771146971559716,20.555555555555554,6.1900995629344635,-4.6138283241920215,2.1723565022996376,24656.800000000003,9114.679857373707,6664.0,13718.401095220832,19933.354411826404,-0.113442663154404,0.8500395701185972,4.982760505658813,-0.2944950714728919
0 days 00:59:11.991000,MSC,47,Haas F1 Team,73.081,16.0,5.0,19.297,34.393,19.391,SOFT,3.0,True,27.4,51.8,False,43.0,1.2,181,3.337,19,5,2,1,5,1,2,1,5,C6,C5,C4,Monaco,Monaco,2022,2022-05-29,15.0,80.27777777777777,44.93053534118021,18.88888888888889,6.739243630581779,-3.5984888276486724,1.8538900133005314,24828.325048225306,9065.003298924683,6710.358121141974,13500.246220460333,20042.158274289788,5.196144610112239,-1.0301145382297,3.4620463832111628,-0.2372814664816376
0 days 00:37:51.752000,ALB,23,Williams,73.611,13.0,3.0,19.518,34.728,19.365,SOFT,2.0,True,26.0,44.9,False,51.0,0.0,254,3.337,19,5,2,1,5,1,2,1,5,C6,C5,C4,Monaco,Monaco,2022,2022-05-29,16.0,80.27777777777777,44.56191094334701,18.333333333333332,6.580452972202286,-4.384619410031377,2.1408864257789304,24828.325048225306,9003.366430259533,6710.358121141974,13745.904332645714,20070.321654169366,0.9016212312335212,0.3854280238374479,5.104553552892712,-0.224775339011252
0 days 00:23:27.361000,GAS,10,RB,73.66,5.0,1.0,19.71,34.553,19.397,SOFT,5.0,True,26.1,46.4,False,52.0,0.5,131,3.337,19,5,2,1,5,1,2,1,5,C6,C5,C4,Monaco,Monaco,2022,2022-05-29,17.0,80.27777777777777,44.52915834510518,17.077545185185183,6.250422289005675,-3.812930213321281,1.9531820325830527,24828.325048225306,8766.497636730881,6710.358121141974,13346.192139765764,19901.591338353046,0.0566888291033628,-0.1618642484877972,4.557660921063554,-0.2037262427261427
0 days 00:29:14.415000,STR,18,Aston Martin,73.678,7.0,2.0,19.612,34.571,19.495,SOFT,2.0,True,26.6,45.9,False,47.0,0.8,184,3.337,19,5,2,1,5,1,2,1,5,C6,C5,C4,Monaco,Monaco,2022,2022-05-29,18.0,80.0,44.4131328291222,18.055555555555554,6.383203721303128,-4.345172212719525,1.984822770140811,24656.800000000003,8903.200703716411,6664.0,14030.036301950448,19941.747016794805,0.3071222470923484,-0.1687784548794035,4.419223414784417,-0.2624424771331439
0 days 00:37:59.345000,LAT,6,Williams,74.403,12.0,3.0,19.904,35.01,19.489,SOFT,2.0,True,26.0,44.9,False,51.0,0.0,254,3.337,19,5,2,1,5,1,2,1,5,C6,C5,C4,Monaco,Monaco,2022,2022-05-29,19.0,80.83333333333333,44.082475084245424,16.666666666666668,5.7784526430376255,-4.1963234776285825,1.7688770148355326,25173.15876736111,8778.485057691245,6803.55642361111,13989.81586014587,20177.982686425985,0.9016212312335212,-0.3854280238374479,4.205580307033989,-0.1415997028198636
0 days 00:21:23.974000,ZHO,24,Kick Sauber,75.606,4.0,1.0,20.382,35.354,19.87,SOFT,4.0,True,25.8,46.5,False,52.0,0.5,146,3.337,19,5,2,1,5,1,2,1,5,C6,C5,C4,Monaco,Monaco,2022,2022-05-29,20.0,79.44444444444444,43.31143509360745,17.769095555555555,5.512268721772822,-3.400953899125762,1.963269252225734,24315.53352623457,8565.534868585448,6571.765817901234,13195.364329123524,19668.854904675653,0.2867673062776951,0.9508141286104478,4.529299470566636,-0.2189740872186915
0 days 01:27:40.320000,VER,1,Red Bull Racing,81.299,29.0,5.0,23.22,25.951,32.128,INTERMEDIATE,4.0,True,15.2,18.1,False,62.0,2.7,10,4.361,14,4,2,1,5,3,5,1,1,C6,C5,C4,Montréal,Canada,2022,2022-06-19,1.0,85.0,52.99476380375278,19.875,4.813212160066333,-3.8708447171748204,1.5034334491346872,27835.215625,12501.696750706202,7523.03125,14196.449590159595,21978.20687330247,-1.421656420090631,-1.088070874794894,2.3667712411724446,-0.1051201933039071
0 days 01:28:09.036000,ALO,14,Alpine,81.944,28.0,5.0,23.464,26.288,32.192,INTERMEDIATE,3.0,True,15.1,18.0,False,62.0,4.0,353,4.361,14,4,2,1,5,3,5,1,1,C6,C5,C4,Montréal,Canada,2022,2022-06-19,2.0,84.44444444444444,52.51418364759696,23.333333333333332,4.674113937330767,-3.417987201731428,3.1710845987100984,27472.545679012346,12076.193298218672,7425.012345679012,14479.863794575214,21773.641266837003,0.0066619860679305,0.2790162373130012,2.21470535681619,-0.0889130714701535
0 days 01:27:50.441000,SAI,55,Ferrari,82.096,28.0,5.0,23.149,26.092,32.855,INTERMEDIATE,4.0,True,15.1,18.0,False,62.0,4.0,353,4.361,14,4,2,1,5,3,5,1,1,C6,C5,C4,Montréal,Canada,2022,2022-06-19,3.0,84.44444444444444,52.5206191650747,20.805554488888887,5.003920284640463,-4.119657610561958,1.4079423964067956,27472.545679012346,12190.646886083503,7425.012345679012,14170.360352093934,21771.66084004877,-1.0263181109060788,-0.1707481882643372,2.077069381626256,-0.0669824180648683
0 days 01:25:54.785000,HAM,44,Mercedes,82.891,29.0,6.0,23.547,26.303,33.041,INTERMEDIATE,3.0,True,15.1,18.1,False,65.0,1.3,358,4.361,14,4,2,1,5,3,5,1,1,C6,C5,C4,Montréal,Canada,2022,2022-06-19,4.0,83.33333333333333,51.87291672897073,20.833333333333332,4.762743349220172,-3.6618725224448436,1.337448139982027,26754.340277777774,11884.724282431423,7230.9027777777765,13351.244253120496,21315.551176377012,-0.7860931063461101,0.1621928785858531,2.4657121835622906,-0.0865011006273405
0 days 01:24:22.609000,MAG,20,Haas F1 Team,82.96,29.0,5.0,23.812,26.585,32.563,INTERMEDIATE,2.0,True,15.0,18.3,False,63.0,2.7,347,4.361,14,4,2,1,5,3,5,1,1,C6,C5,C4,Montréal,Canada,2022,2022-06-19,5.0,83.61111111111111,52.10662496519134,22.22222222222222,5.2850891026966975,-3.8214156737079956,1.4063303156300848,26932.999816743828,11876.426107157387,7279.189139660494,13972.785000746908,21424.842018038365,2.3831270581623314,0.3942541605919618,1.4726471046489835,-0.1099603940628089
0 days 01:28:03.741000,MSC,47,Haas F1 Team,83.356,30.0,5.0,24.148,26.5,32.708,INTERMEDIATE,4.0,True,15.1,18.0,False,62.0,4.0,353,4.361,14,4,2,1,5,3,5,1,1,C6,C5,C4,Montréal,Canada,2022,2022-06-19,6.0,84.16666666666667,51.73566813503791,23.61111111111111,4.429833525812707,-3.7952717265456646,1.4374291561428536,27292.102517361116,11916.552966478512,7376.243923611111,14286.473061710096,21640.17803039695,2.3831270581623314,-0.3942541605919618,1.7628223065535595,-0.1072536855076986
0 days 01:28:00.708000,OCO,31,Alpine,83.529,29.0,5.0,23.855,26.667,33.007,INTERMEDIATE,3.0,True,15.1,18.0,False,62.0,4.0,353,4.361,14,4,2,1,5,3,5,1,1,C6,C5,C4,Montréal,Canada,2022,2022-06-19,7.0,84.16666666666667,51.50803705484352,20.27777777777778,3.83753624001327,-3.7089394001308578,1.257699232275165,27292.102517361116,11977.776375493548,7376.243923611111,14448.515511904936,21663.53370108424,0.0066619860679305,-0.2790162373130012,2.3943856218152426,-0.1045744741599536
0 days 01:19:32.666000,RUS,63,Mercedes,83.557,25.0,5.0,23.985,26.718,32.854,INTERMEDIATE,3.0,True,14.6,18.3,False,64.0,3.7,19,4.361,14,4,2,1,5,3,5,1,1,C6,C5,C4,Montréal,Canada,2022,2022-06-19,8.0,82.77777777777777,51.56460314112332,17.5,4.484267434017552,-3.4149565071729837,1.5649502871815968,26398.80482253086,11801.59934589521,7134.81211419753,14044.189255556721,21080.478772678944,-0.7860931063461101,-0.1621928785858531,2.403481012519145,-0.1062439735456875
0 days 01:25:21.104000,RIC,3,McLaren,83.749,27.0,6.0,23.609,26.834,33.306,INTERMEDIATE,2.0,True,15.0,18.3,False,64.0,1.8,94,4.361,14,4,2,1,5,3,5,1,1,C6,C5,C4,Montréal,Canada,2022,2022-06-19,9.0,82.5,51.41574801197679,22.22222222222222,5.10657907356461,-3.364365957039725,1.3791093355062822,26221.928906250003,11736.268887492854,7087.0078125,13648.490016680713,20978.920631905865,0.1803394656626364,0.3485309846521942,2.288295831133831,-0.119238057288328
0 days 01:27:34.642000,ZHO,24,Kick Sauber,84.03,30.0,6.0,23.535,27.325,33.17,INTERMEDIATE,3.0,True,15.2,18.1,False,62.0,2.7,10,4.361,14,4,2,1,5,3,5,1,1,C6,C5,C4,Montréal,Canada,2022,2022-06-19,10.0,83.61111111111111,51.33967543483824,19.744444444444444,4.815099905403879,-3.697216603355532,1.2257735956164189,26932.999816743828,11882.886114871722,7279.189139660494,14171.26266659468,21385.181095400378,0.3113598258289982,0.4136077986620622,2.2567034195884936,-0.1007761275669651
0 days 01:07:06.578000,BOT,77,Kick Sauber,86.788,20.0,3.0,25.442,27.654,33.692,INTERMEDIATE,6.0,True,14.4,17.8,False,66.0,2.5,10,4.361,14,4,2,1,5,3,5,1,1,C6,C5,C4,Montréal,Canada,2022,2022-06-19,11.0,83.05555555555556,49.76185123609982,20.83829307936508,4.566978356281539,-3.273403247046459,1.4984135596960277,26576.275279706795,11108.52269930471,7182.777102623458,13438.63994333221,21198.73929630296,0.3113598258289982,-0.4136077986620622,2.499672318246048,-0.1237058055851129
0 days 01:07:42.314000,ALB,23,Williams,86.858,20.0,3.0,25.449,28.015,33.394,INTERMEDIATE,6.0,True,14.4,17.8,False,66.0,2.5,10,4.361,14,4,2,1,5,3,5,1,1,C6,C5,C4,Montréal,Canada,2022,2022-06-19,12.0,86.38888888888889,49.61086261207591,20.046295703703702,6.556305726977132,-3.508486528596086,1.4298052030316062,28752.294955632715,11115.724428652997,7770.890528549383,14990.743261354142,22579.840093857165,0.8936763734460781,-0.480158993490138,2.488220326225409,-0.0858449362969504
0 days 00:44:28.972000,PER,11,Red Bull Racing,93.127,13.0,2.0,27.049,29.57,36.508,INTERMEDIATE,2.0,True,13.0,18.6,False,82.0,0.8,326,4.361,14,4,2,1,5,3,5,1,1,C6,C5,C4,Montréal,Canada,2022,2022-06-19,13.0,84.44444444444444,46.67226678145443,20.0,6.025277343264551,-2.838998054188267,1.1970769776118473,27472.545679012346,10112.55405656229,7425.012345679012,14356.102179270581,21782.76353876153,-1.421656420090631,1.088070874794894,2.385583406471205,-0.2040573458174634
0 days 00:30:40.201000,NOR,4,McLaren,94.066,9.0,1.0,27.64,30.186,36.24,WET,9.0,True,12.9,18.3,True,84.0,2.5,354,4.361,14,4,2,1,5,3,5,1,1,C6,C5,C4,Montréal,Canada,2022,2022-06-19,14.0,80.83333333333333,45.89889067630705,19.23611111111111,3.7004473621765714,-2.612646789419853,1.1297635055771609,25173.15876736111,9849.516314560566,6803.55642361111,13151.261951813278,20298.106842129924,0.1803394656626364,-0.3485309846521942,2.555568849004984,-0.0889247693354969
0 days 00:31:34.947000,LEC,16,Ferrari,93.008,9.0,1.0,26.783,30.379,35.846,WET,9.0,True,12.9,18.3,True,84.0,2.2,317,4.361,14,4,2,1,5,3,5,1,1,C6,C5,C4,Montréal,Canada,2022,2022-06-19,15.0,83.33333333333333,46.187895602848364,17.57407288888889,3.0455127465931646,-3.01743774901465,1.3970382218928754,26754.340277777774,9812.090120839888,7230.9027777777765,14079.795411178431,21352.40218742521,-1.0263181109060788,0.1707481882643372,2.316857211825224,-0.1040096724579216
0 days 00:33:01.687000,GAS,10,RB,94.492,10.0,2.0,27.408,30.742,36.342,WET,3.0,True,12.9,18.2,True,84.0,1.7,7,4.361,14,4,2,1,5,3,5,1,1,C6,C5,C4,Montréal,Canada,2022,2022-06-19,16.0,82.5,45.59557383801951,18.88888888888889,3.435458952809362,-2.9719149173373474,1.5248082065025446,26221.928906250003,9627.011291886396,7087.0078125,14129.105475843435,20975.239340938646,0.2007873192779834,-0.1551344671119678,2.206870080069246,-0.0711539025011568
0 days 00:32:48.569000,VET,5,Aston Martin,94.512,10.0,2.0,27.469,30.436,36.607,WET,4.0,True,12.9,18.2,True,84.0,1.7,7,4.361,14,4,2,1,5,3,5,1,1,C6,C5,C4,Montréal,Canada,2022,2022-06-19,17.0,82.77777777777777,45.506327466725644,19.444444444444443,6.622092403900863,-2.352885867036358,1.3478827945249097,26398.80482253086,9596.51360837357,7134.81211419753,13938.719643968976,21090.219662032458,0.3616461814292548,-0.2515152261423002,2.285896562000741,-0.103440675478892
0 days 00:31:40.944000,STR,18,Aston Martin,95.532,9.0,2.0,27.833,30.977,36.722,WET,3.0,True,12.9,18.3,True,84.0,2.2,317,4.361,14,4,2,1,5,3,5,1,1,C6,C5,C4,Montréal,Canada,2022,2022-06-19,18.0,82.5,45.10618068589104,17.991070476190476,3.0824555649755885,-2.554214601232973,1.2944402980046894,26221.928906250003,9416.151143704059,7087.0078125,13655.833952325649,20974.110156391464,0.3616461814292548,0.2800083971374043,2.2584625186619194,-0.1101521277454476
