Time,Driver,DriverNumber,Team,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,FreshTyre,Position,AirTemp,TrackTemp,Rainfall,Humidity,WindSpeed,WindDirection,TrackLenght,NumTurns,NumLaps,RaceDistance,Traction,AsphaltGrip,AsphaltAbrasion,TrackEvolution,TyreStress,Braking,LateralLoad,Downforce,Soft,Medium,Hard,Location,Country,Year
0 days 02:09:53.137000,HAM,44,Mercedes,93.704,9.0,2.0,29.923,38.114,25.667,MEDIUM,8.0,True,4.0,18.4,33.5,False,55.0,0.4,29,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:11:26.475000,HAM,44,Mercedes,93.338,10.0,2.0,29.975,37.891,25.472,MEDIUM,9.0,True,4.0,18.4,32.2,False,56.0,1.8,52,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:14:33.900000,HAM,44,Mercedes,94.09,12.0,2.0,29.879,38.461,25.75,MEDIUM,11.0,True,4.0,18.4,31.9,False,57.0,1.6,29,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:16:07.112000,HAM,44,Mercedes,93.212,13.0,2.0,29.861,37.854,25.497,MEDIUM,12.0,True,3.0,18.4,32.1,False,57.0,1.8,251,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:17:40.338000,HAM,44,Mercedes,93.226,14.0,2.0,29.971,37.788,25.467,MEDIUM,13.0,True,3.0,18.4,32.1,False,56.0,1.5,255,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:19:13.380000,HAM,44,Mercedes,93.042,15.0,2.0,29.817,37.811,25.414,MEDIUM,14.0,True,3.0,18.4,32.1,False,54.0,0.6,95,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:20:46.353000,HAM,44,Mercedes,92.973,16.0,2.0,29.851,37.724,25.398,MEDIUM,15.0,True,3.0,18.4,31.6,False,56.0,1.8,104,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:22:19.521000,HAM,44,Mercedes,93.168,17.0,2.0,29.732,38.028,25.408,MEDIUM,16.0,True,3.0,18.4,32.0,False,56.0,1.7,239,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:23:52.441000,HAM,44,Mercedes,92.92,18.0,2.0,29.702,37.851,25.367,MEDIUM,17.0,True,3.0,18.7,32.3,False,55.0,2.0,140,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:25:25.033000,HAM,44,Mercedes,92.592,19.0,2.0,29.744,37.614,25.234,MEDIUM,18.0,True,3.0,18.7,31.9,False,56.0,0.8,244,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:26:57.883000,HAM,44,Mercedes,92.85,20.0,2.0,29.882,37.647,25.321,MEDIUM,19.0,True,3.0,18.7,31.8,False,55.0,1.3,258,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:28:30.716000,HAM,44,Mercedes,92.833,21.0,2.0,29.837,37.69,25.306,MEDIUM,20.0,True,2.0,18.7,31.6,False,56.0,1.0,151,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:30:03.151000,HAM,44,Mercedes,92.435,22.0,2.0,29.656,37.557,25.222,MEDIUM,21.0,True,2.0,18.7,31.5,False,55.0,1.0,184,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:31:35.801000,HAM,44,Mercedes,92.65,23.0,2.0,29.58,37.804,25.266,MEDIUM,22.0,True,2.0,18.6,31.3,False,56.0,2.0,85,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:33:08.583000,HAM,44,Mercedes,92.782,24.0,2.0,29.608,37.705,25.469,MEDIUM,23.0,True,2.0,18.8,31.2,False,57.0,1.2,52,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:34:41.306000,HAM,44,Mercedes,92.723,25.0,2.0,29.617,37.689,25.417,MEDIUM,24.0,True,2.0,18.9,31.4,False,54.0,1.6,299,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:36:13.961000,HAM,44,Mercedes,92.655,26.0,2.0,29.661,37.673,25.321,MEDIUM,25.0,True,1.0,18.9,32.0,False,55.0,1.1,0,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:37:46.406000,HAM,44,Mercedes,92.445,27.0,2.0,29.645,37.601,25.199,MEDIUM,26.0,True,1.0,18.9,32.3,False,56.0,1.6,0,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:39:18.671000,HAM,44,Mercedes,92.265,28.0,2.0,29.759,37.466,25.04,MEDIUM,27.0,True,1.0,19.0,33.1,False,56.0,0.4,232,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:40:51.113000,HAM,44,Mercedes,92.442,29.0,2.0,29.827,37.502,25.113,MEDIUM,28.0,True,1.0,19.2,34.1,False,53.0,0.8,242,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:42:23.654000,HAM,44,Mercedes,92.541,30.0,2.0,29.6,37.617,25.324,MEDIUM,29.0,True,1.0,19.2,32.9,False,55.0,1.8,249,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:43:56.330000,HAM,44,Mercedes,92.676,31.0,2.0,29.694,37.717,25.265,MEDIUM,30.0,True,1.0,19.2,32.8,False,55.0,1.6,74,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:45:28.409000,HAM,44,Mercedes,92.079,32.0,2.0,29.555,37.44,25.084,MEDIUM,31.0,True,1.0,18.9,32.3,False,57.0,1.0,71,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:50:28.992000,HAM,44,Mercedes,92.111,35.0,3.0,29.532,37.489,25.09,HARD,2.0,True,3.0,19.0,31.4,False,57.0,1.2,253,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:52:00.703000,HAM,44,Mercedes,91.711,36.0,3.0,29.402,37.365,24.944,HARD,3.0,True,3.0,18.8,31.4,False,57.0,1.8,218,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:53:32.224000,HAM,44,Mercedes,91.521,37.0,3.0,29.298,37.123,25.1,HARD,4.0,True,3.0,18.6,31.0,False,58.0,0.6,282,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:55:03.526000,HAM,44,Mercedes,91.302,38.0,3.0,29.288,36.971,25.043,HARD,5.0,True,3.0,18.5,30.7,False,58.0,0.8,70,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 03:06:27.282000,HAM,44,Mercedes,92.498,43.0,4.0,29.772,37.396,25.33,SOFT,4.0,True,4.0,18.1,29.5,False,61.0,1.7,103,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 03:07:59.344000,HAM,44,Mercedes,92.062,44.0,4.0,29.094,37.791,25.177,SOFT,5.0,True,4.0,18.1,29.5,False,62.0,2.0,0,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 03:09:31.003000,HAM,44,Mercedes,91.659,45.0,4.0,29.003,37.534,25.122,SOFT,6.0,True,2.0,18.1,29.7,False,62.0,1.7,86,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 03:11:03.897000,HAM,44,Mercedes,92.894,46.0,4.0,30.244,37.749,24.901,SOFT,7.0,True,4.0,18.1,29.4,False,62.0,1.5,95,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 03:12:35.830000,HAM,44,Mercedes,91.933,47.0,4.0,29.067,37.338,25.528,SOFT,8.0,True,4.0,18.1,29.4,False,63.0,2.0,344,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 03:14:07.458000,HAM,44,Mercedes,91.628,48.0,4.0,29.144,37.977,24.507,SOFT,9.0,True,3.0,18.1,29.1,False,63.0,1.2,155,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 03:15:38.659000,HAM,44,Mercedes,91.201,49.0,4.0,29.28,36.923,24.998,SOFT,10.0,True,3.0,17.9,28.7,False,63.0,1.1,104,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 03:17:10.056000,HAM,44,Mercedes,91.397,50.0,4.0,29.303,37.075,25.019,SOFT,11.0,True,3.0,17.9,28.5,False,61.0,1.3,97,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 03:18:42.333000,HAM,44,Mercedes,92.277,51.0,4.0,29.402,37.278,25.597,SOFT,12.0,True,3.0,17.8,28.5,False,61.0,1.2,182,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 03:20:12.843000,HAM,44,Mercedes,90.51,52.0,4.0,29.162,36.58,24.768,SOFT,13.0,True,3.0,17.7,28.3,False,61.0,1.7,0,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:00:29.375000,LAT,6,Williams,135.275,3.0,2.0,66.854,41.564,26.857,SOFT,2.0,True,10.0,18.5,32.6,False,58.0,1.1,305,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:02:06.785000,LAT,6,Williams,97.41,4.0,2.0,31.228,39.882,26.3,SOFT,3.0,True,11.0,18.7,32.8,False,57.0,0.8,93,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:03:42.504000,LAT,6,Williams,95.719,5.0,2.0,30.176,39.517,26.026,SOFT,4.0,True,11.0,18.7,33.1,False,57.0,1.2,101,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:05:18.247000,LAT,6,Williams,95.743,6.0,2.0,30.478,39.259,26.006,SOFT,5.0,True,10.0,18.7,33.5,False,55.0,0.6,303,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:06:53.862000,LAT,6,Williams,95.615,7.0,2.0,30.31,39.282,26.023,SOFT,6.0,True,10.0,18.6,33.3,False,55.0,1.5,103,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:08:29.535000,LAT,6,Williams,95.673,8.0,2.0,30.346,39.24,26.087,SOFT,7.0,True,10.0,18.5,33.5,False,55.0,1.7,0,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:10:05.057000,LAT,6,Williams,95.522,9.0,2.0,30.248,39.19,26.084,SOFT,8.0,True,10.0,18.4,33.5,False,55.0,0.4,29,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:11:40.519000,LAT,6,Williams,95.462,10.0,2.0,30.304,39.279,25.879,SOFT,9.0,True,10.0,18.4,32.2,False,56.0,1.8,52,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:14:51.736000,LAT,6,Williams,95.531,12.0,2.0,30.276,39.199,26.056,SOFT,11.0,True,8.0,18.4,31.9,False,57.0,1.6,29,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:16:27.069000,LAT,6,Williams,95.333,13.0,2.0,30.146,39.128,26.059,SOFT,12.0,True,8.0,18.4,32.3,False,55.0,1.5,250,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:18:02.334000,LAT,6,Williams,95.265,14.0,2.0,30.239,39.056,25.97,SOFT,13.0,True,8.0,18.4,32.1,False,56.0,1.5,255,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:19:37.566000,LAT,6,Williams,95.232,15.0,2.0,30.143,39.052,26.037,SOFT,14.0,True,8.0,18.4,32.0,False,54.0,1.2,54,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:21:13.201000,LAT,6,Williams,95.635,16.0,2.0,30.334,39.076,26.225,SOFT,15.0,True,8.0,18.4,31.6,False,56.0,1.8,104,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:22:48.558000,LAT,6,Williams,95.357,17.0,2.0,30.305,38.902,26.15,SOFT,16.0,True,8.0,18.6,32.4,False,56.0,1.3,197,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:24:24,LAT,6,Williams,95.442,18.0,2.0,30.303,38.975,26.164,SOFT,17.0,True,8.0,18.7,32.3,False,55.0,2.0,140,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:29:28.989000,LAT,6,Williams,94.232,21.0,3.0,30.255,38.216,25.761,MEDIUM,2.0,True,11.0,18.7,31.5,False,55.0,1.0,184,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:31:02.999000,LAT,6,Williams,94.01,22.0,3.0,29.855,38.328,25.827,MEDIUM,3.0,True,11.0,18.7,31.5,False,55.0,1.0,69,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:32:37.226000,LAT,6,Williams,94.227,23.0,3.0,29.924,38.541,25.762,MEDIUM,4.0,True,9.0,18.8,31.2,False,57.0,1.2,52,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:34:12.188000,LAT,6,Williams,94.962,24.0,3.0,30.088,38.764,26.11,MEDIUM,5.0,True,9.0,18.9,31.2,False,56.0,1.3,252,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:35:47.263000,LAT,6,Williams,95.075,25.0,3.0,30.189,38.777,26.109,MEDIUM,6.0,True,9.0,18.9,32.0,False,55.0,1.1,0,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:37:21.947000,LAT,6,Williams,94.684,26.0,3.0,30.113,38.637,25.934,MEDIUM,7.0,True,9.0,19.0,32.0,False,56.0,0.8,263,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:38:56.844000,LAT,6,Williams,94.897,27.0,3.0,30.122,38.744,26.031,MEDIUM,8.0,True,9.0,19.0,33.1,False,56.0,0.4,232,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:40:31.508000,LAT,6,Williams,94.664,28.0,3.0,30.099,38.681,25.884,MEDIUM,9.0,True,9.0,19.2,34.1,False,53.0,0.8,242,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:42:07.231000,LAT,6,Williams,95.723,29.0,3.0,30.265,39.645,25.813,MEDIUM,10.0,True,10.0,19.2,34.0,False,54.0,0.8,193,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:43:42.090000,LAT,6,Williams,94.859,30.0,3.0,30.08,38.832,25.947,MEDIUM,11.0,True,10.0,19.2,32.8,False,55.0,1.6,74,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:45:16.399000,LAT,6,Williams,94.309,31.0,3.0,29.956,38.48,25.873,MEDIUM,12.0,True,10.0,19.0,32.3,False,55.0,3.5,101,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:46:52.250000,LAT,6,Williams,95.851,32.0,3.0,30.252,39.708,25.891,MEDIUM,13.0,True,11.0,18.9,32.5,False,58.0,1.6,209,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:48:27.859000,LAT,6,Williams,95.609,33.0,3.0,30.12,39.526,25.963,MEDIUM,14.0,True,12.0,18.9,32.1,False,57.0,1.5,111,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:50:02.944000,LAT,6,Williams,95.085,34.0,3.0,30.168,38.846,26.071,MEDIUM,15.0,True,12.0,18.9,31.6,False,58.0,1.7,254,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:51:37.654000,LAT,6,Williams,94.71,35.0,3.0,30.089,38.525,26.096,MEDIUM,16.0,True,12.0,18.8,31.4,False,57.0,1.8,218,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:53:12.167000,LAT,6,Williams,94.513,36.0,3.0,30.002,38.569,25.942,MEDIUM,17.0,True,12.0,18.6,31.1,False,58.0,1.7,229,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:54:47.045000,LAT,6,Williams,94.878,37.0,3.0,30.296,38.506,26.076,MEDIUM,18.0,True,12.0,18.5,30.7,False,58.0,0.8,70,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 03:06:33.172000,LAT,6,Williams,94.694,43.0,4.0,29.75,38.93,26.014,SOFT,5.0,False,11.0,18.1,29.5,False,61.0,1.7,103,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 03:08:06.962000,LAT,6,Williams,93.79,44.0,4.0,29.656,38.446,25.688,SOFT,6.0,False,11.0,18.1,29.5,False,62.0,2.0,0,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 03:09:40.327000,LAT,6,Williams,93.365,45.0,4.0,29.61,38.221,25.534,SOFT,7.0,False,11.0,18.1,29.7,False,62.0,1.7,86,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 03:11:13.752000,LAT,6,Williams,93.425,46.0,4.0,29.534,38.34,25.551,SOFT,8.0,False,11.0,18.1,29.4,False,62.0,1.5,95,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 03:12:47.310000,LAT,6,Williams,93.558,47.0,4.0,29.716,38.226,25.616,SOFT,9.0,False,11.0,18.1,29.4,False,63.0,2.0,344,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 03:14:20.596000,LAT,6,Williams,93.286,48.0,4.0,29.77,38.173,25.343,SOFT,10.0,False,11.0,18.1,29.1,False,63.0,1.2,155,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 03:15:55.639000,LAT,6,Williams,95.043,49.0,4.0,30.455,38.07,26.518,SOFT,11.0,False,12.0,17.9,28.7,False,63.0,1.1,104,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 03:17:29.576000,LAT,6,Williams,93.937,50.0,4.0,29.953,38.075,25.909,SOFT,12.0,False,12.0,17.8,28.5,False,61.0,1.7,142,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 03:19:04.443000,LAT,6,Williams,94.867,51.0,4.0,30.058,38.846,25.963,SOFT,13.0,False,12.0,17.8,28.5,False,61.0,1.2,182,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 03:20:39.106000,LAT,6,Williams,94.663,52.0,4.0,30.112,38.736,25.815,SOFT,14.0,False,12.0,17.7,28.3,False,61.0,0.6,131,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:00:24.925000,LEC,16,Ferrari,149.193,3.0,2.0,84.124,39.137,25.932,MEDIUM,2.0,True,3.0,18.5,32.6,False,58.0,1.1,305,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:01:59.575000,LEC,16,Ferrari,94.65,4.0,2.0,30.1,38.427,26.123,MEDIUM,3.0,True,3.0,18.7,32.8,False,57.0,0.8,93,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:03:33.232000,LEC,16,Ferrari,93.657,5.0,2.0,29.917,38.117,25.623,MEDIUM,4.0,True,3.0,18.7,33.1,False,57.0,1.2,101,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:05:06.715000,LEC,16,Ferrari,93.483,6.0,2.0,29.873,37.946,25.664,MEDIUM,5.0,True,3.0,18.7,33.5,False,55.0,0.6,303,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:06:40.419000,LEC,16,Ferrari,93.704,7.0,2.0,29.947,38.079,25.678,MEDIUM,6.0,True,3.0,18.6,33.3,False,55.0,1.5,103,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:08:14.067000,LEC,16,Ferrari,93.648,8.0,2.0,29.866,37.993,25.789,MEDIUM,7.0,True,3.0,18.6,33.3,False,56.0,1.1,344,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:09:47.576000,LEC,16,Ferrari,93.509,9.0,2.0,29.727,38.078,25.704,MEDIUM,8.0,True,3.0,18.4,33.5,False,55.0,0.4,29,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:11:21.397000,LEC,16,Ferrari,93.821,10.0,2.0,29.989,38.049,25.783,MEDIUM,9.0,True,3.0,18.3,32.9,False,56.0,1.5,34,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:14:28.873000,LEC,16,Ferrari,93.793,12.0,2.0,29.664,38.467,25.662,MEDIUM,11.0,True,3.0,18.4,31.9,False,57.0,1.6,29,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:16:02.077000,LEC,16,Ferrari,93.204,13.0,2.0,29.701,37.988,25.515,MEDIUM,12.0,True,2.0,18.4,32.1,False,57.0,1.8,251,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:17:35.528000,LEC,16,Ferrari,93.451,14.0,2.0,29.819,38.088,25.544,MEDIUM,13.0,True,2.0,18.4,32.1,False,56.0,1.5,255,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:19:08.750000,LEC,16,Ferrari,93.222,15.0,2.0,29.652,37.988,25.582,MEDIUM,14.0,True,2.0,18.4,32.1,False,54.0,0.6,95,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:20:42.360000,LEC,16,Ferrari,93.61,16.0,2.0,29.886,38.156,25.568,MEDIUM,15.0,True,2.0,18.4,31.6,False,56.0,1.8,104,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:22:15.819000,LEC,16,Ferrari,93.459,17.0,2.0,29.726,38.194,25.539,MEDIUM,16.0,True,2.0,18.4,32.0,False,56.0,1.7,239,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:23:49.182000,LEC,16,Ferrari,93.363,18.0,2.0,29.518,38.212,25.633,MEDIUM,17.0,True,2.0,18.7,32.3,False,55.0,2.0,140,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:25:21.939000,LEC,16,Ferrari,92.757,19.0,2.0,29.569,37.75,25.438,MEDIUM,18.0,True,2.0,18.7,32.3,False,55.0,0.8,124,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:26:54.985000,LEC,16,Ferrari,93.046,20.0,2.0,29.64,38.013,25.393,MEDIUM,19.0,True,2.0,18.7,31.8,False,55.0,1.3,258,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:28:28.308000,LEC,16,Ferrari,93.323,21.0,2.0,29.908,37.809,25.606,MEDIUM,20.0,True,1.0,18.7,31.6,False,56.0,1.0,151,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:30:01.104000,LEC,16,Ferrari,92.796,22.0,2.0,29.747,37.606,25.443,MEDIUM,21.0,True,1.0,18.7,31.5,False,55.0,1.0,184,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:31:34.223000,LEC,16,Ferrari,93.119,23.0,2.0,29.693,37.988,25.438,MEDIUM,22.0,True,1.0,18.6,31.3,False,56.0,2.0,85,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
0 days 02:33:07.278000,LEC,16,Ferrari,93.055,24.0,2.0,29.699,37.752,25.604,MEDIUM,23.0,True,1.0,18.8,31.2,False,57.0,1.2,52,5.891,18,52,306.198,3,4,2,2,5,2,5,4,C4,C3,C2,Silverstone,United Kingdom,2022
