Time,Driver,DriverNumber,Team,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,FreshTyre,Position,AirTemp,TrackTemp,Rainfall,Humidity,WindSpeed,WindDirection,TrackLenght,NumTurns,NumLaps,RaceDistance,Traction,AsphaltGrip,AsphaltAbrasion,TrackEvolution,TyreStress,Braking,LateralLoad,Downforce,Soft,Medium,Hard,Location,Country,Year
0 days 02:21:24.097000,GAS,10,Alpine,96.784,50.0,2.0,25.815,29.058,41.911,HARD,40.0,True,11.0,26.5,31.6,False,21.0,0.9,0,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 02:23:00.617000,GAS,10,Alpine,96.52,51.0,2.0,25.683,29.022,41.815,HARD,41.0,True,11.0,26.6,31.5,False,21.0,0.7,44,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 02:24:37.173000,GAS,10,Alpine,96.556,52.0,2.0,25.628,28.965,41.963,HARD,42.0,True,11.0,26.6,31.3,False,21.0,1.5,224,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 02:26:14.393000,GAS,10,Alpine,97.22,53.0,2.0,25.942,29.123,42.155,HARD,43.0,True,11.0,26.5,31.3,False,21.0,1.0,254,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 02:27:51.668000,GAS,10,Alpine,97.275,54.0,2.0,25.836,29.054,42.385,HARD,44.0,True,11.0,26.5,31.2,False,21.0,1.2,265,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 02:29:28.473000,GAS,10,Alpine,96.805,55.0,2.0,25.736,28.913,42.156,HARD,45.0,True,11.0,26.5,31.0,False,21.0,1.8,245,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 02:31:05.323000,GAS,10,Alpine,96.85,56.0,2.0,25.748,29.062,42.04,HARD,46.0,True,11.0,26.5,30.8,False,21.0,1.5,259,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 01:05:44.504000,HAD,6,Racing Bulls,98.895,4.0,1.0,26.304,29.947,42.644,MEDIUM,4.0,True,9.0,27.3,35.1,False,18.0,3.0,259,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 01:07:23.250000,HAD,6,Racing Bulls,98.746,5.0,1.0,26.24,30.132,42.374,MEDIUM,5.0,True,9.0,27.3,35.0,False,18.0,3.0,258,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 01:10:41.316000,HAD,6,Racing Bulls,99.252,7.0,1.0,26.493,30.283,42.476,MEDIUM,7.0,True,9.0,27.3,35.0,False,18.0,1.8,252,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 01:12:20.677000,HAD,6,Racing Bulls,99.361,8.0,1.0,26.598,30.197,42.566,MEDIUM,8.0,True,9.0,27.3,35.0,False,18.0,1.2,207,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 01:13:59.926000,HAD,6,Racing Bulls,99.249,9.0,1.0,26.645,30.19,42.414,MEDIUM,9.0,True,9.0,27.4,35.4,False,18.0,1.0,248,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 01:15:38.863000,HAD,6,Racing Bulls,98.937,10.0,1.0,26.535,30.056,42.346,MEDIUM,10.0,True,9.0,27.5,35.3,False,18.0,2.3,216,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 01:17:18.098000,HAD,6,Racing Bulls,99.235,11.0,1.0,26.581,30.09,42.564,MEDIUM,11.0,True,8.0,27.5,35.3,False,18.0,2.2,252,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 01:22:36.559000,HAD,6,Racing Bulls,97.871,14.0,2.0,26.149,29.953,41.769,HARD,2.0,True,16.0,27.4,34.4,False,18.0,3.0,253,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 01:24:15.529000,HAD,6,Racing Bulls,98.97,15.0,2.0,26.283,30.251,42.436,HARD,3.0,True,16.0,27.4,34.2,False,18.0,2.8,245,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 01:25:54.148000,HAD,6,Racing Bulls,98.619,16.0,2.0,26.172,29.94,42.507,HARD,4.0,True,16.0,27.2,34.0,False,18.0,3.1,245,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 01:27:34.251000,HAD,6,Racing Bulls,100.103,17.0,2.0,26.586,31.124,42.393,HARD,5.0,True,16.0,27.1,33.9,False,18.0,2.0,247,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 01:29:14.642000,HAD,6,Racing Bulls,100.391,18.0,2.0,26.735,31.129,42.527,HARD,6.0,True,14.0,27.2,34.6,False,18.0,2.0,248,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 01:30:52.860000,HAD,6,Racing Bulls,98.218,19.0,2.0,26.395,29.98,41.843,HARD,7.0,True,13.0,27.3,34.8,False,18.0,2.5,250,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 01:32:30.812000,HAD,6,Racing Bulls,97.952,20.0,2.0,26.08,29.717,42.155,HARD,8.0,True,13.0,27.3,34.8,False,19.0,2.1,246,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 01:34:08.687000,HAD,6,Racing Bulls,97.875,21.0,2.0,26.309,29.743,41.823,HARD,9.0,True,12.0,27.4,35.0,False,18.0,2.3,256,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 01:35:46.760000,HAD,6,Racing Bulls,98.073,22.0,2.0,26.278,29.888,41.907,HARD,10.0,True,12.0,27.4,35.3,False,18.0,4.3,237,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 01:37:24.650000,HAD,6,Racing Bulls,97.89,23.0,2.0,26.16,29.729,42.001,HARD,11.0,True,12.0,27.4,35.6,False,18.0,2.8,243,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 01:39:02.706000,HAD,6,Racing Bulls,98.056,24.0,2.0,26.161,29.939,41.956,HARD,12.0,True,12.0,27.4,35.6,False,19.0,2.3,247,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 01:40:40.969000,HAD,6,Racing Bulls,98.263,25.0,2.0,26.165,29.944,42.154,HARD,13.0,True,12.0,27.4,35.6,False,19.0,1.8,263,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 01:42:19.237000,HAD,6,Racing Bulls,98.268,26.0,2.0,26.245,29.774,42.249,HARD,14.0,True,12.0,27.4,35.4,False,19.0,2.0,260,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 01:43:57.271000,HAD,6,Racing Bulls,98.034,27.0,2.0,26.095,29.783,42.156,HARD,15.0,True,11.0,27.5,35.0,False,19.0,3.1,247,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 01:45:34.946000,HAD,6,Racing Bulls,97.675,28.0,2.0,26.198,29.579,41.898,HARD,16.0,True,11.0,27.3,34.4,False,19.0,3.2,243,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 01:47:12.644000,HAD,6,Racing Bulls,97.698,29.0,2.0,26.1,29.751,41.847,HARD,17.0,True,11.0,27.1,34.3,False,19.0,3.2,241,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 01:48:50.693000,HAD,6,Racing Bulls,98.049,30.0,2.0,26.081,29.881,42.087,HARD,18.0,True,11.0,27.0,33.9,False,19.0,2.9,250,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 01:50:28.695000,HAD,6,Racing Bulls,98.002,31.0,2.0,26.089,29.844,42.069,HARD,19.0,True,11.0,26.9,33.7,False,20.0,2.5,232,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 01:52:06.773000,HAD,6,Racing Bulls,98.078,32.0,2.0,26.276,29.643,42.159,HARD,20.0,True,11.0,26.9,33.7,False,20.0,2.0,245,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 01:57:19.170000,HAD,6,Racing Bulls,95.868,35.0,3.0,25.572,28.787,41.509,HARD,2.0,True,16.0,26.8,33.1,False,20.0,2.5,246,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 01:58:56.281000,HAD,6,Racing Bulls,97.111,36.0,3.0,25.718,29.502,41.891,HARD,3.0,True,16.0,26.8,33.0,False,20.0,1.6,239,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 02:00:33.787000,HAD,6,Racing Bulls,97.506,37.0,3.0,26.01,29.482,42.014,HARD,4.0,True,16.0,26.8,32.9,False,20.0,2.6,268,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 02:02:10.619000,HAD,6,Racing Bulls,96.832,38.0,3.0,25.851,29.262,41.719,HARD,5.0,True,16.0,26.8,32.8,False,20.0,2.1,261,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 02:03:47.327000,HAD,6,Racing Bulls,96.708,39.0,3.0,25.864,29.205,41.639,HARD,6.0,True,16.0,26.8,32.7,False,20.0,2.6,267,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 02:05:24.057000,HAD,6,Racing Bulls,96.73,40.0,3.0,25.805,29.2,41.725,HARD,7.0,True,16.0,26.8,32.5,False,21.0,1.6,266,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 02:07:00.559000,HAD,6,Racing Bulls,96.502,41.0,3.0,25.836,29.068,41.598,HARD,8.0,True,16.0,26.8,32.4,False,21.0,1.3,269,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 02:08:37.131000,HAD,6,Racing Bulls,96.572,42.0,3.0,25.77,29.21,41.592,HARD,9.0,True,16.0,26.8,32.2,False,20.0,1.1,201,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 02:10:14.413000,HAD,6,Racing Bulls,97.282,43.0,3.0,25.884,29.471,41.927,HARD,10.0,True,16.0,26.8,32.2,False,21.0,0.9,277,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 02:11:51.522000,HAD,6,Racing Bulls,97.109,44.0,3.0,25.864,29.42,41.825,HARD,11.0,True,16.0,26.7,32.1,False,21.0,1.2,255,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 02:13:30.122000,HAD,6,Racing Bulls,98.6,45.0,3.0,26.034,29.291,43.275,HARD,12.0,True,16.0,26.6,32.0,False,20.0,2.1,267,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 02:15:07.218000,HAD,6,Racing Bulls,97.096,46.0,3.0,26.025,29.129,41.942,HARD,13.0,True,15.0,26.6,31.9,False,21.0,2.2,233,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 02:16:43.890000,HAD,6,Racing Bulls,96.672,47.0,3.0,25.937,29.089,41.646,HARD,14.0,True,15.0,26.5,31.7,False,21.0,2.1,271,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 02:18:21.084000,HAD,6,Racing Bulls,97.194,48.0,3.0,25.777,29.203,42.214,HARD,15.0,True,15.0,26.5,31.7,False,21.0,2.1,254,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 02:19:58.837000,HAD,6,Racing Bulls,97.753,49.0,3.0,26.234,29.225,42.294,HARD,16.0,True,15.0,26.6,31.6,False,21.0,1.1,0,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 02:21:36.130000,HAD,6,Racing Bulls,97.293,50.0,3.0,26.272,29.153,41.868,HARD,17.0,True,15.0,26.5,31.6,False,21.0,0.9,0,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 02:23:12.633000,HAD,6,Racing Bulls,96.503,51.0,3.0,25.941,29.03,41.532,HARD,18.0,True,15.0,26.6,31.5,False,21.0,0.7,44,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 02:24:48.968000,HAD,6,Racing Bulls,96.335,52.0,3.0,25.672,28.942,41.721,HARD,19.0,True,15.0,26.6,31.3,False,21.0,1.5,224,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 02:26:25.650000,HAD,6,Racing Bulls,96.682,53.0,3.0,26.132,28.937,41.613,HARD,20.0,True,15.0,26.5,31.2,False,21.0,0.6,247,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 02:28:02.880000,HAD,6,Racing Bulls,97.23,54.0,3.0,26.184,29.057,41.989,HARD,21.0,True,15.0,26.5,31.2,False,21.0,1.2,265,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 02:29:39.308000,HAD,6,Racing Bulls,96.428,55.0,3.0,25.813,28.831,41.784,HARD,22.0,True,15.0,26.5,31.0,False,21.0,1.8,245,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 02:31:17.003000,HAD,6,Racing Bulls,97.695,56.0,3.0,26.081,29.285,42.329,HARD,23.0,True,15.0,26.5,30.8,False,21.0,1.5,259,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 01:02:22.066000,HAM,44,Ferrari,98.172,2.0,1.0,26.252,29.761,42.159,MEDIUM,2.0,True,4.0,27.3,35.8,False,18.0,1.8,249,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 01:05:38.006000,HAM,44,Ferrari,98.087,4.0,1.0,26.163,29.91,42.014,MEDIUM,4.0,True,4.0,27.3,35.1,False,18.0,3.0,259,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 01:07:15.808000,HAM,44,Ferrari,97.802,5.0,1.0,26.196,29.622,41.984,MEDIUM,5.0,True,4.0,27.3,35.0,False,18.0,3.0,258,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 01:10:32.895000,HAM,44,Ferrari,98.866,7.0,1.0,26.444,29.9,42.522,MEDIUM,7.0,True,4.0,27.3,35.0,False,18.0,1.8,252,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 01:12:11.547000,HAM,44,Ferrari,98.652,8.0,1.0,26.419,29.918,42.315,MEDIUM,8.0,True,4.0,27.3,35.0,False,18.0,1.2,207,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 01:13:50.107000,HAM,44,Ferrari,98.56,9.0,1.0,26.389,30.005,42.166,MEDIUM,9.0,True,4.0,27.4,35.4,False,18.0,1.0,248,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 01:15:28.673000,HAM,44,Ferrari,98.566,10.0,1.0,26.366,29.96,42.24,MEDIUM,10.0,True,4.0,27.5,35.3,False,18.0,2.3,216,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 01:17:07.178000,HAM,44,Ferrari,98.505,11.0,1.0,26.33,29.908,42.267,MEDIUM,11.0,True,4.0,27.5,35.3,False,18.0,2.2,252,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 01:18:45.908000,HAM,44,Ferrari,98.73,12.0,1.0,26.289,30.122,42.319,MEDIUM,12.0,True,4.0,27.5,35.0,False,18.0,1.9,237,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 01:24:02.719000,HAM,44,Ferrari,97.695,15.0,2.0,26.028,29.825,41.842,HARD,2.0,True,9.0,27.4,34.2,False,18.0,2.8,245,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 01:25:40.661000,HAM,44,Ferrari,97.942,16.0,2.0,26.008,30.256,41.678,HARD,3.0,True,7.0,27.2,34.0,False,18.0,3.1,245,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 01:27:18.192000,HAM,44,Ferrari,97.531,17.0,2.0,25.966,29.631,41.934,HARD,4.0,True,6.0,27.2,33.9,False,18.0,2.3,234,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 01:28:56.026000,HAM,44,Ferrari,97.834,18.0,2.0,26.052,29.869,41.913,HARD,5.0,True,5.0,27.2,34.6,False,18.0,2.0,248,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 01:30:33.101000,HAM,44,Ferrari,97.075,19.0,2.0,25.917,29.412,41.746,HARD,6.0,True,5.0,27.3,34.8,False,18.0,2.5,250,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 01:32:10.570000,HAM,44,Ferrari,97.469,20.0,2.0,25.984,29.595,41.89,HARD,7.0,True,4.0,27.3,34.8,False,19.0,1.2,188,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 01:33:49.889000,HAM,44,Ferrari,99.319,21.0,2.0,27.128,29.953,42.238,HARD,8.0,True,5.0,27.4,35.0,False,18.0,2.3,256,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 01:35:27.346000,HAM,44,Ferrari,97.457,22.0,2.0,26.026,29.618,41.813,HARD,9.0,True,5.0,27.4,35.3,False,18.0,4.3,237,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 01:37:04.646000,HAM,44,Ferrari,97.3,23.0,2.0,26.028,29.418,41.854,HARD,10.0,True,5.0,27.4,35.6,False,18.0,3.3,242,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 01:38:41.843000,HAM,44,Ferrari,97.197,24.0,2.0,26.016,29.296,41.885,HARD,11.0,True,5.0,27.4,35.6,False,19.0,2.3,247,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 01:40:19.347000,HAM,44,Ferrari,97.504,25.0,2.0,26.119,29.451,41.934,HARD,12.0,True,5.0,27.4,35.6,False,19.0,2.5,246,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 01:41:56.902000,HAM,44,Ferrari,97.555,26.0,2.0,25.979,29.47,42.106,HARD,13.0,True,5.0,27.4,35.4,False,19.0,2.0,260,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 01:43:34.312000,HAM,44,Ferrari,97.41,27.0,2.0,26.015,29.39,42.005,HARD,14.0,True,5.0,27.5,35.0,False,19.0,3.1,247,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 01:45:11.301000,HAM,44,Ferrari,96.989,28.0,2.0,25.855,29.276,41.858,HARD,15.0,True,5.0,27.5,34.7,False,19.0,3.6,248,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 01:46:48.531000,HAM,44,Ferrari,97.23,29.0,2.0,25.914,29.363,41.953,HARD,16.0,True,5.0,27.1,34.3,False,19.0,3.2,241,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 01:48:25.978000,HAM,44,Ferrari,97.447,30.0,2.0,26.049,29.407,41.991,HARD,17.0,True,5.0,27.0,33.9,False,19.0,2.9,250,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 01:50:03.460000,HAM,44,Ferrari,97.482,31.0,2.0,26.082,29.475,41.925,HARD,18.0,True,5.0,26.9,33.8,False,20.0,2.2,256,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 01:51:40.498000,HAM,44,Ferrari,97.038,32.0,2.0,25.801,29.242,41.995,HARD,19.0,True,5.0,26.9,33.7,False,20.0,2.0,245,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 01:53:18.070000,HAM,44,Ferrari,97.572,33.0,2.0,26.041,29.469,42.062,HARD,20.0,True,5.0,27.0,33.5,False,20.0,3.2,258,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 01:54:55.360000,HAM,44,Ferrari,97.29,34.0,2.0,25.922,29.32,42.048,HARD,21.0,True,5.0,26.8,33.2,False,20.0,2.8,269,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 01:56:32.317000,HAM,44,Ferrari,96.957,35.0,2.0,25.935,29.183,41.839,HARD,22.0,True,5.0,26.8,33.1,False,20.0,2.5,246,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 01:58:09.663000,HAM,44,Ferrari,97.346,36.0,2.0,25.933,29.38,42.033,HARD,23.0,True,5.0,26.8,33.0,False,20.0,1.8,261,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 02:03:21.455000,HAM,44,Ferrari,95.839,39.0,3.0,25.611,28.876,41.352,HARD,2.0,True,6.0,26.8,32.7,False,20.0,2.6,267,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 02:04:56.942000,HAM,44,Ferrari,95.487,40.0,3.0,25.49,28.621,41.376,HARD,3.0,True,6.0,26.8,32.6,False,20.0,1.3,279,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 02:06:32.011000,HAM,44,Ferrari,95.069,41.0,3.0,25.416,28.466,41.187,HARD,4.0,True,6.0,26.8,32.4,False,21.0,1.3,269,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 02:08:07.580000,HAM,44,Ferrari,95.569,42.0,3.0,25.45,28.712,41.407,HARD,5.0,True,6.0,26.8,32.3,False,21.0,1.2,258,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 02:09:43.106000,HAM,44,Ferrari,95.526,43.0,3.0,25.461,28.681,41.384,HARD,6.0,True,6.0,26.8,32.2,False,21.0,0.9,277,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 02:11:18.968000,HAM,44,Ferrari,95.862,44.0,3.0,25.553,28.774,41.535,HARD,7.0,True,6.0,26.7,32.1,False,21.0,1.5,212,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 02:12:54.317000,HAM,44,Ferrari,95.349,45.0,3.0,25.51,28.474,41.365,HARD,8.0,True,6.0,26.7,32.1,False,20.0,2.3,264,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 02:14:29.850000,HAM,44,Ferrari,95.533,46.0,3.0,25.453,28.608,41.472,HARD,9.0,True,6.0,26.6,31.9,False,21.0,2.2,233,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 02:16:05.620000,HAM,44,Ferrari,95.77,47.0,3.0,25.532,28.647,41.591,HARD,10.0,True,6.0,26.6,31.8,False,21.0,2.5,237,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 02:17:40.880000,HAM,44,Ferrari,95.26,48.0,3.0,25.35,28.645,41.265,HARD,11.0,True,6.0,26.5,31.7,False,21.0,2.1,254,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 02:19:15.957000,HAM,44,Ferrari,95.077,49.0,3.0,25.375,28.525,41.177,HARD,12.0,True,6.0,26.5,31.7,False,21.0,1.7,265,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 02:20:51.201000,HAM,44,Ferrari,95.244,50.0,3.0,25.335,28.514,41.395,HARD,13.0,True,6.0,26.6,31.6,False,21.0,1.0,269,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 02:22:26.666000,HAM,44,Ferrari,95.465,51.0,3.0,25.541,28.563,41.361,HARD,14.0,True,6.0,26.6,31.5,False,21.0,0.7,44,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 02:24:01.877000,HAM,44,Ferrari,95.211,52.0,3.0,25.37,28.437,41.404,HARD,15.0,True,6.0,26.6,31.4,False,21.0,1.3,256,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 02:25:37.339000,HAM,44,Ferrari,95.462,53.0,3.0,25.477,28.544,41.441,HARD,16.0,True,6.0,26.5,31.3,False,21.0,1.0,254,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 02:27:12.596000,HAM,44,Ferrari,95.257,54.0,3.0,25.475,28.442,41.34,HARD,17.0,True,6.0,26.5,31.2,False,21.0,0.6,247,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 02:28:47.828000,HAM,44,Ferrari,95.232,55.0,3.0,25.334,28.509,41.389,HARD,18.0,True,6.0,26.6,31.2,False,21.0,1.9,221,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
0 days 02:30:23.509000,HAM,44,Ferrari,95.681,56.0,3.0,25.44,28.613,41.628,HARD,19.0,True,6.0,26.5,30.8,False,21.0,1.5,259,5.451,16,56,305.066,3,3,3,5,4,4,4,3,C4,C3,C2,Shanghai,China,2025
