Driver,Location,Year,Team,EventDate,Team_Pace_EMA,Driver_Teammate_Gap_EMA,Driver_Consistency_EMA,Degradation_EMA
ZHO,Las Vegas,2023,Kick Sauber,2023-11-18,0.9408877160028236,-1.1983101799771902,1.9501755888543844,-0.0270904113352762
ALB,Yas Island,2023,Williams,2023-11-26,0.3348715389811746,-0.307374258274651,1.873970754944572,-0.0645782881749197
ALO,Yas Island,2023,Aston Martin,2023-11-26,-0.0046114017103758,-0.0458707079281527,2.2613143598402896,-0.0977302663536504
BOT,Yas Island,2023,Kick Sauber,2023-11-26,0.8736425266484922,0.9857859682239104,1.3704243501843951,-0.0288935488776412
GAS,Yas Island,2023,Alpine,2023-11-26,0.1071173149833354,-0.385232971616105,1.530656491395171,-0.0125957657352916
HAM,Yas Island,2023,Mercedes,2023-11-26,-0.341492286237369,-0.0700728375077273,1.9673926216278912,-0.1159633092877877
HUL,Yas Island,2023,Haas F1 Team,2023-11-26,0.5143222891281061,-0.1020035485883608,1.6754189892828155,-0.0394908995203094
LEC,Yas Island,2023,Ferrari,2023-11-26,-0.3434591886632072,-0.6069864556704596,1.0527597464710796,-0.0348260562850811
MAG,Yas Island,2023,Haas F1 Team,2023-11-26,0.5143222891281061,0.1020159660721884,1.022144528881041,0.003353202708566
NOR,Yas Island,2023,McLaren,2023-11-26,-0.4563798083353559,-0.312307025474708,3.3389073083607284,-0.0632470870819306
OCO,Yas Island,2023,Alpine,2023-11-26,0.1071173149833354,0.3852271552755544,1.4081620517012847,-0.0243841383656193
PER,Yas Island,2023,Red Bull Racing,2023-11-26,-0.8800612368650179,0.4014113730172354,1.9202019732185975,-0.0766191519124263
PIA,Yas Island,2023,McLaren,2023-11-26,-0.4563798083353559,0.3123869744497506,1.804661682492749,-0.0662066610308886
RIC,Yas Island,2023,RB,2023-11-26,0.2377776347997141,-0.2973260541507799,1.1923822397085182,-0.0690015014278818
RUS,Yas Island,2023,Mercedes,2023-11-26,-0.341492286237369,0.0700728375077273,2.3818645957681595,-0.1218984583530178
SAI,Yas Island,2023,Ferrari,2023-11-26,-0.3434591886632072,0.6069864556704596,1.6419585650195905,-0.0446258738323528
SAR,Yas Island,2023,Williams,2023-11-26,0.3348715389811746,0.3073645417201856,1.5301896923287996,-0.0664079140869387
STR,Yas Island,2023,Aston Martin,2023-11-26,-0.0046114017103758,0.0458754559014925,2.279831846136034,-0.0676553268026047
TSU,Yas Island,2023,RB,2023-11-26,0.2377776347997141,0.2844931326018661,1.6858171985939754,-0.0236700056566049
VER,Yas Island,2023,Red Bull Racing,2023-11-26,-0.8800612368650179,-0.4014113730172354,2.0364214923526367,-0.048237801597495
ZHO,Yas Island,2023,Kick Sauber,2023-11-26,0.8736425266484922,-0.9857859682239104,1.5338636457632089,-0.0040592739936528
ALB,Sakhir,2024,Williams,2024-03-02,0.4516047345624768,-0.2077948882981232,1.5586964842991935,-0.023066941745126
ALO,Sakhir,2024,Aston Martin,2024-03-02,0.0379297908331023,-0.1200136766422611,1.9080765451439592,-0.0497568457455569
BOT,Sakhir,2024,Kick Sauber,2024-03-02,0.780148474869475,0.7051939338755224,1.2073800527012462,0.0075977401815162
GAS,Sakhir,2024,Alpine,2024-03-02,0.3205811426498588,-0.4471383123814278,1.4579790892751427,0.015138990059672
HAM,Sakhir,2024,Mercedes,2024-03-02,-0.3854972740540436,-0.0355338985830683,1.6299663120421584,-0.0637137208989179
HUL,Sakhir,2024,Haas F1 Team,2024-03-02,0.3961690622016565,-0.3163031291530162,1.4272222519463655,-0.0061960620708682
LEC,Sakhir,2024,Ferrari,2024-03-02,-0.4868970233526832,-0.2581840302650208,1.0768276649706248,0.0045562716182479
MAG,Sakhir,2024,Haas F1 Team,2024-03-02,0.3961690622016565,0.3163105796433128,1.0369927853348622,0.0302482592412484
NOR,Sakhir,2024,McLaren,2024-03-02,-0.4486376304500904,-0.2165528427358055,2.4010050952589603,-0.0205236701890804
OCO,Sakhir,2024,Alpine,2024-03-02,0.3205811426498588,0.4471348225770975,1.2187401163375315,0.0118248337340503
PER,Sakhir,2024,Red Bull Racing,2024-03-02,-0.9688104169019977,0.4044414904770073,1.5623548084265997,-0.0223517028267241
PIA,Sakhir,2024,McLaren,2024-03-02,-0.4486376304500904,0.2166008121208311,1.4935313080773147,-0.0277592230755976
RIC,Sakhir,2024,RB,2024-03-02,0.3511256981760496,-0.2005556324904687,1.2184542644720275,-0.0171040335135459
RUS,Sakhir,2024,Mercedes,2024-03-02,-0.3854972740540436,0.0355338985830683,1.7791705787449934,-0.0437804702646487
SAI,Sakhir,2024,Ferrari,2024-03-02,-0.4868970233526832,0.2581840302650208,1.406165508535064,-0.0149699003556667
SAR,Sakhir,2024,Williams,2024-03-02,0.4516047345624768,0.2077890583654439,1.5913908516822348,-0.0129665968978351
STR,Sakhir,2024,Aston Martin,2024-03-02,0.0379297908331023,0.1200165254262649,1.7381849244007437,-0.0065250139121432
TSU,Sakhir,2024,RB,2024-03-02,0.3511256981760496,0.1928558795611204,1.3720266768802858,-0.0004195174341151
VER,Sakhir,2024,Red Bull Racing,2024-03-02,-0.9688104169019977,-0.4044414904770073,1.642244607324291,-0.0121658450887868
ZHO,Sakhir,2024,Kick Sauber,2024-03-02,0.780148474869475,-0.7051939338755224,1.270459738665937,0.0309377435594692
ALB,Jeddah,2024,Williams,2024-03-09,0.6093229516960391,-0.266268044089985,1.5723702171011409,-0.0574651127822672
ALO,Jeddah,2024,Aston Martin,2024-03-09,-0.1408828400403247,-0.8885570948742462,1.5613572587134246,-0.0610095081441982
BEA,Jeddah,2024,Ferrari,2024-03-09,-0.5526574214874314,0.6081574879227059,1.395493300781216,-0.0962299651567943
BOT,Jeddah,2024,Kick Sauber,2024-03-09,0.7739259214019076,0.5472115984205521,1.4077911349976495,-0.0121760152317496
HAM,Jeddah,2024,Mercedes,2024-03-09,-0.4534790604197364,-0.0937728456097891,1.419705588435899,-0.0375625231197385
HUL,Jeddah,2024,Haas F1 Team,2024-03-09,0.3731843776973206,-0.4144191901533086,1.4473776755630194,-0.0297178436968897
LEC,Jeddah,2024,Ferrari,2024-03-09,-0.5526574214874314,-0.3981734133280948,1.0089583487300595,-0.0106293380743475
MAG,Jeddah,2024,Haas F1 Team,2024-03-09,0.3731843776973206,0.4144236604474866,1.2390540940651795,-0.0222480479395714
NOR,Jeddah,2024,McLaren,2024-03-09,-0.5501348268620628,-0.170497125257257,1.831408376814352,-0.0113424589240289
OCO,Jeddah,2024,Alpine,2024-03-09,0.5813452623298782,0.0,1.262565814158394,-0.0234217601723277
PER,Jeddah,2024,Red Bull Racing,2024-03-09,-1.1016959975119076,0.3212996768948992,1.237194820359439,-0.0484136349364529
PIA,Jeddah,2024,McLaren,2024-03-09,-0.5501348268620628,0.1705259068882723,1.2676962790557376,-0.0533540355875184
RIC,Jeddah,2024,RB,2024-03-09,0.6574629047365018,0.025121165960264,1.4472965216714444,-0.0293152156053133
RUS,Jeddah,2024,Mercedes,2024-03-09,-0.4534790604197364,0.0937728456097891,1.514155210534391,-0.0547590138661063
SAR,Jeddah,2024,Williams,2024-03-09,0.6093229516960391,0.2662645461303774,1.4958772458558895,-0.0406716279323221
STR,Jeddah,2024,Aston Martin,2024-03-09,-0.1408828400403247,0.8885588041446485,1.1318306187573697,-0.0177023138658852
TSU,Jeddah,2024,RB,2024-03-09,0.6574629047365018,-0.029741017717873,1.317367297252746,-0.0317579393535272
VER,Jeddah,2024,Red Bull Racing,2024-03-09,-1.1016959975119076,-0.3212996768948992,1.230643683714853,-0.0361504129766171
ZHO,Jeddah,2024,Kick Sauber,2024-03-09,0.7739259214019076,-0.5472115984205521,1.3206683028559958,-0.0144435264801484
ALO,Suzuka,2024,Aston Martin,2024-04-07,-0.2585764212415044,-0.8766961616864526,1.3823519712300345,-0.0062352477809221
BOT,Suzuka,2024,Kick Sauber,2024-04-07,1.3228673643594675,-1.5183972833719088,3.932885045551074,0.0268400886243412
GAS,Suzuka,2024,Alpine,2024-04-07,1.1552940800273608,-0.1815629874288561,3.3038631450222864,-0.1277904441762594
HAM,Suzuka,2024,Mercedes,2024-04-07,-0.5390507156426103,-0.0123273437295094,1.5650147960374332,0.0179029107327919
HUL,Suzuka,2024,Haas F1 Team,2024-04-07,0.5978997714700488,-0.816776810534673,1.510154224609534,-0.0032698569459551
LEC,Suzuka,2024,Ferrari,2024-04-07,-0.7484116848523972,-0.0488614948053675,1.0924855045792885,-0.0198419849229537
MAG,Suzuka,2024,Haas F1 Team,2024-04-07,0.5978997714700488,0.8167794927111798,2.81699857623822,-0.1190780802806578
NOR,Suzuka,2024,McLaren,2024-04-07,-0.734296195710026,-0.2255516084876874,1.47731658337762,0.033732055301062
OCO,Suzuka,2024,Alpine,2024-04-07,1.1552940800273608,0.1815608935462579,3.3066983408352835,-0.124505978035444
PER,Suzuka,2024,Red Bull Racing,2024-04-07,-1.285561786988822,0.303606472803606,1.2606388798923305,-0.0012438274129824
PIA,Suzuka,2024,McLaren,2024-04-07,-0.734296195710026,0.2255688774662966,1.2341309552864388,0.010531124283683
RUS,Suzuka,2024,Mercedes,2024-04-07,-0.5390507156426103,0.0123273437295094,1.5535359820678538,-0.0047659163503792
SAI,Suzuka,2024,Ferrari,2024-04-07,-0.7484116848523972,-0.0351321350324768,1.3935729104324608,0.0127300300602994
SAR,Suzuka,2024,Williams,2024-04-07,0.7556895825359463,0.0,3.114766725750346,-0.0501673467753424
STR,Suzuka,2024,Aston Martin,2024-04-07,-0.2585764212415044,0.876697187248694,1.1823829025972463,0.0379149522457858
TSU,Suzuka,2024,RB,2024-04-07,0.4697735543602238,0.0,1.2118676715596843,0.0072282038068862
VER,Suzuka,2024,Red Bull Racing,2024-04-07,-1.285561786988822,-0.303606472803606,1.2121258671560624,0.005601572619708
ZHO,Suzuka,2024,Kick Sauber,2024-04-07,1.3228673643594675,1.5183972833719088,5.782780176390757,-0.0224534214066883
ALB,Shanghai,2024,Williams,2024-04-21,0.8008795638410001,-0.3592535093808205,1.2772942386801924,-0.0065382080845005
ALO,Shanghai,2024,Aston Martin,2024-04-21,-0.33983075762497,-0.7648792354734097,1.3503068886238117,0.0432174460700414
BOT,Shanghai,2024,Kick Sauber,2024-04-21,0.9847307118708108,-0.5729370879718632,2.581569977923186,0.0549431007936524
GAS,Shanghai,2024,Alpine,2024-04-21,0.7781012867260928,-0.2752907630639425,2.4899540743340385,-0.066988475189229
HAM,Shanghai,2024,Mercedes,2024-04-21,-0.3218329077490607,0.2686718864452212,1.312128938075118,0.0433346060245345
HUL,Shanghai,2024,Haas F1 Team,2024-04-21,0.6462007991526816,-0.7954612082720233,1.223407464272362,0.0414643111626525
LEC,Shanghai,2024,Ferrari,2024-04-21,-0.6198516960112858,-0.134018655249641,1.0961088637216667,-0.005282985984335
MAG,Shanghai,2024,Haas F1 Team,2024-04-21,0.6462007991526816,0.7954628175779273,2.154079947295206,-0.0624161558607023
NOR,Shanghai,2024,McLaren,2024-04-21,-0.5886964081281038,-0.5440360648708829,1.354735771914088,0.0372291225193687
OCO,Shanghai,2024,Alpine,2024-04-21,0.7781012867260928,0.2752895067343835,2.285631659990325,-0.0333277284574079
PER,Shanghai,2024,Red Bull Racing,2024-04-21,-1.3370081370980746,0.4520156839144517,1.1018057944749151,0.0199031767456838
PIA,Shanghai,2024,McLaren,2024-04-21,-0.5886964081281038,0.5440464262580483,1.0690496316779414,0.0323117734713086
RIC,Shanghai,2024,RB,2024-04-21,0.8515386682955075,0.0407344642820401,1.2548720815913996,0.0190810655689007
RUS,Shanghai,2024,Mercedes,2024-04-21,-0.3218329077490607,-0.2686718864452212,1.3015888442008847,0.0376709801043024
SAI,Shanghai,2024,Ferrari,2024-04-21,-0.6198516960112858,0.0836224773469344,1.289938541401026,0.020729463588604
SAR,Shanghai,2024,Williams,2024-04-21,0.8008795638410001,0.359251410605056,2.2000870877800582,0.0056517815229842
STR,Shanghai,2024,Aston Martin,2024-04-21,-0.33983075762497,0.7648798508107546,1.1468604294320466,0.0727282695930855
TSU,Shanghai,2024,RB,2024-04-21,0.8515386682955075,-0.0435063753366054,1.000416218219578,0.0417900824572914
VER,Shanghai,2024,Red Bull Racing,2024-04-21,-1.3370081370980746,-0.4520156839144517,1.0780431995132789,0.0397773804682618
ZHO,Shanghai,2024,Kick Sauber,2024-04-21,0.9847307118708108,0.5729370879718632,4.064210393680984,0.0064031419611818
ALB,Miami,2024,Williams,2024-05-05,0.7316420468475389,-0.4614220046183922,1.1108607143417333,-0.0196982153117511
ALO,Miami,2024,Aston Martin,2024-05-05,-0.083293101255924,-0.4124115187048008,1.232110364273748,0.0147472113597612
BOT,Miami,2024,Kick Sauber,2024-05-05,0.8005104471082112,-0.4000213930349632,1.856883173877532,0.020926728669712
GAS,Miami,2024,Alpine,2024-05-05,0.5953161253547137,-0.1696951699529984,1.7941962131353932,-0.0383289299436064
HAM,Miami,2024,Mercedes,2024-05-05,-0.22828281238301,0.0153614652004659,1.255309394770025,0.0042541390059248
HUL,Miami,2024,Haas F1 Team,2024-05-05,0.5098508328106668,-0.5387190176249588,1.0959326407408283,0.0503754562578425
LEC,Miami,2024,Ferrari,2024-05-05,-0.6631541178959608,-0.1119557509729139,0.9813504077306788,-0.0166493620474972
MAG,Miami,2024,Haas F1 Team,2024-05-05,0.5098508328106668,0.5387199832085012,1.755743768599186,-0.0443117814285093
NOR,Miami,2024,McLaren,2024-05-05,-0.6401392956815155,-0.4631239367948699,1.225830815069298,0.009390342154223
OCO,Miami,2024,Alpine,2024-05-05,0.5953161253547137,0.169694416155263,1.7398477365803071,-0.0333342863577955
PER,Miami,2024,Red Bull Racing,2024-05-05,-1.0844411956064537,0.3604172262409851,1.0234462782057374,-0.0063948503806276
PIA,Miami,2024,McLaren,2024-05-05,-0.6401392956815155,0.4631301536271692,0.9571058007051202,0.0219674502917675
RIC,Miami,2024,RB,2024-05-05,0.6530816155208523,0.2714039438753463,1.1214394661189222,-0.0078752587404266
RUS,Miami,2024,Mercedes,2024-05-05,-0.22828281238301,-0.0153614652004659,1.1361892623975027,0.0139439805531135
SAI,Miami,2024,Ferrari,2024-05-05,-0.6631541178959608,0.0817180442312899,1.1158143941671113,-0.0041444764839742
SAR,Miami,2024,Williams,2024-05-05,0.7316420468475389,0.4614207453529335,1.514948172944114,-0.0047470990103726
STR,Miami,2024,Aston Martin,2024-05-05,-0.083293101255924,0.4124118879072077,1.0231737061692336,0.0340253349074304
TSU,Miami,2024,RB,2024-05-05,0.6530816155208523,-0.2730670905080855,1.0278693828032044,0.0075199932837141
VER,Miami,2024,Red Bull Racing,2024-05-05,-1.0844411956064537,-0.3604172262409851,0.9519012214416398,0.0153054685449697
ZHO,Miami,2024,Kick Sauber,2024-05-05,0.8005104471082112,0.4000213930349632,2.772852975245979,-0.0117775091267204
ALB,Imola,2024,Williams,2024-05-19,0.6593146554842497,-0.5764530413505352,0.970446782660281,-0.0143653960535175
ALO,Imola,2024,Aston Martin,2024-05-19,0.0319600065705146,-0.1558069112228801,1.1748683027003368,-0.0067098062223049
BOT,Imola,2024,Kick Sauber,2024-05-19,0.8436183772986494,-0.1490636832786046,1.5114338028095995,-0.0134293596235694
GAS,Imola,2024,Alpine,2024-05-19,0.6213335785189062,-0.2524523681032296,1.3468438641497715,-0.0269326623561711
HAM,Imola,2024,Mercedes,2024-05-19,-0.4190813072096425,0.1184136607294754,1.104625783834376,0.0137720438431154
HUL,Imola,2024,Haas F1 Team,2024-05-19,0.5286937951608007,-0.2871568343037884,0.8795646056333886,0.043792687207514
LEC,Imola,2024,Ferrari,2024-05-19,-0.7521277628337975,-0.1631134505837482,0.7908496835360059,0.0004680858771452
MAG,Imola,2024,Haas F1 Team,2024-05-19,0.5286937951608007,0.2871574136539139,1.401241811520589,-0.0273704467647903
NOR,Imola,2024,McLaren,2024-05-19,-0.7847255361717966,-0.362947695410255,0.9257533417306792,0.0142454597890001
OCO,Imola,2024,Alpine,2024-05-19,0.6213335785189062,0.2524519158245883,1.3404424229067144,-0.0071487573463411
PER,Imola,2024,Red Bull Racing,2024-05-19,-0.9284633427934263,0.5317570024112579,1.1122401288546224,-0.0017882961365859
PIA,Imola,2024,McLaren,2024-05-19,-0.7847255361717966,0.3629514255096345,0.7831204811064664,0.0235850066911759
RIC,Imola,2024,RB,2024-05-19,0.6099373495326748,0.2116966036133432,0.972283938675392,-0.0011850183895141
RUS,Imola,2024,Mercedes,2024-05-19,-0.4190813072096425,-0.1184136607294754,0.9742089560920784,0.0418687144711452
SAI,Imola,2024,Ferrari,2024-05-19,-0.7521277628337975,0.1449708265387738,0.8698424546055842,0.0051893528943601
SAR,Imola,2024,Williams,2024-05-19,0.6593146554842497,0.57645228579126,1.2671780207666443,0.0081522046014039
STR,Imola,2024,Aston Martin,2024-05-19,0.0319600065705146,0.1558071327443242,0.9791711542828224,0.0274140787725126
TSU,Imola,2024,RB,2024-05-19,0.6099373495326748,-0.2126944915929868,0.9022169789190028,0.0144880089572416
VER,Imola,2024,Red Bull Racing,2024-05-19,-0.9284633427934263,-0.5317570024112579,0.7126860909901436,0.0206892328658855
ZHO,Imola,2024,Kick Sauber,2024-05-19,0.8436183772986494,0.1490636832786046,1.98343234592562,0.0034917801852845
ALB,Monaco,2024,Williams,2024-05-26,0.6952570991888367,-0.439281036839252,1.2785212488748583,-0.0307638778668323
ALO,Monaco,2024,Aston Martin,2024-05-26,0.3187264856540972,0.1221082296808045,1.402168841438581,-0.028652168026726
BOT,Monaco,2024,Kick Sauber,2024-05-26,0.9601722123163304,-0.3060860972911064,1.709159627938757,-0.1099267051929593
GAS,Monaco,2024,Alpine,2024-05-26,0.6686706897291086,0.0,1.5201294627875392,-0.0401082776437918
HAM,Monaco,2024,Mercedes,2024-05-26,-0.6723971606269393,-0.0067085603190713,1.6744965201508832,-0.0179296307256503
LEC,Monaco,2024,Ferrari,2024-05-26,-0.8603940069744052,-0.1318734036835824,1.157729172127555,-0.0267733580846968
NOR,Monaco,2024,McLaren,2024-05-26,-0.8598513376438714,-0.2140352839128193,1.235152702794214,-0.0184331836231674
PIA,Monaco,2024,McLaren,2024-05-26,-0.8598513376438714,0.214037521972447,1.1084074551896477,-0.0114013255047452
RIC,Monaco,2024,RB,2024-05-26,0.6612670878427382,0.3527404846905291,1.3374509880275385,-0.0257544939716156
RUS,Monaco,2024,Mercedes,2024-05-26,-0.6723971606269393,0.0067085603190713,1.4322125470289264,-0.0106468607897717
SAI,Monaco,2024,Ferrari,2024-05-26,-0.8603940069744052,0.1209878292565978,1.2295134061469348,-0.0235730994761985
SAR,Monaco,2024,Williams,2024-05-26,0.6952570991888367,0.4392805835036868,1.7589304759487296,0.0053393262386723
STR,Monaco,2024,Aston Martin,2024-05-26,0.3187264856540972,-0.1221080967679381,1.360786221200799,-0.0007437744565647
TSU,Monaco,2024,RB,2024-05-26,0.6612670878427382,-0.3533392174783152,1.3822955953295013,-0.0181469963474633
VER,Monaco,2024,Red Bull Racing,2024-05-26,-1.009034490085318,0.0,1.3796905261445065,-0.0050272357906727
ZHO,Monaco,2024,Kick Sauber,2024-05-26,0.9601722123163304,0.3060860972911064,2.0011195765107925,-0.1528694232673344
ALB,Montréal,2024,Williams,2024-06-09,1.6533933550639954,-1.3371363876713172,2.772093952921255,-0.3003699205190563
ALO,Montréal,2024,Aston Martin,2024-06-09,-0.0764649470502475,-0.1521061994464188,3.2366807625069605,-0.2105320308958716
BOT,Montréal,2024,Kick Sauber,2024-06-09,0.8619206542330089,-0.5484434951093573,3.5478169110000684,-0.1663855179146855
GAS,Montréal,2024,Alpine,2024-06-09,0.3079055357907991,-0.2237107934109576,3.5206145252934427,-0.2307452348673914
HAM,Montréal,2024,Mercedes,2024-06-09,-0.9731258674921368,0.0301588638085577,3.5413864555073293,-0.2887016576240776
HUL,Montréal,2024,Haas F1 Team,2024-06-09,0.0721887059805074,-0.0401563454802323,3.074218584623469,-0.1185223425418599
LEC,Montréal,2024,Ferrari,2024-06-09,0.7377536717582073,0.7949848879401604,2.632830071401023,-0.2236545826889579
MAG,Montréal,2024,Haas F1 Team,2024-06-09,0.0721887059805074,0.0401566930903076,3.13225667696529,-0.2563907390722984
NOR,Montréal,2024,McLaren,2024-06-09,-1.160386373702296,-0.2138291703476908,3.025470104045465,-0.1623019258489288
OCO,Montréal,2024,Alpine,2024-06-09,0.3079055357907991,0.2237105220437728,3.3695183123344097,-0.0996594385739191
PER,Montréal,2024,Red Bull Racing,2024-06-09,-0.5710954561783994,1.937833688626242,2.758257741011453,-0.3168539509727014
PIA,Montréal,2024,McLaren,2024-06-09,-1.160386373702296,0.2138305131834675,3.0191066442068606,-0.182675310156895
RIC,Montréal,2024,RB,2024-06-09,0.3081006815896698,0.1444282908143172,3.322906570975858,-0.2211088447111047
RUS,Montréal,2024,Mercedes,2024-06-09,-0.9731258674921368,-0.0301588638085577,3.1323810262670437,-0.1571021203609698
SAI,Montréal,2024,Ferrari,2024-06-09,0.7377536717582073,-0.8015162325963512,2.761098947915281,-0.2856993324698479
SAR,Montréal,2024,Williams,2024-06-09,1.6533933550639954,1.337136115669978,2.903638459754341,-0.2500465344503891
STR,Montréal,2024,Aston Martin,2024-06-09,-0.0764649470502475,0.1521062791941387,3.347265466326033,-0.1857443485880154
TSU,Montréal,2024,RB,2024-06-09,0.3081006815896698,-0.1447875304869888,3.308304379080436,-0.110923794449311
VER,Montréal,2024,Red Bull Racing,2024-06-09,-0.5710954561783994,-1.937833688626242,3.154293395273516,-0.1476932009581558
ZHO,Montréal,2024,Kick Sauber,2024-06-09,0.8619206542330089,0.5484434951093573,3.746498164766564,-0.2684210614002741
ALB,Barcelona,2024,Williams,2024-06-23,1.469620184617478,-0.996739798704485,2.290623015236396,-0.1634165552276992
ALO,Barcelona,2024,Aston Martin,2024-06-23,0.10114993724249,-0.1547903863345174,2.457607666411626,-0.1203885264449727
BOT,Barcelona,2024,Kick Sauber,2024-06-23,0.7602746313457774,-0.0565127637322813,2.526658206585213,-0.0724102639877646
GAS,Barcelona,2024,Alpine,2024-06-23,0.1380824455263531,-0.2131379514564106,2.4703342607904366,-0.1153265674520352
HAM,Barcelona,2024,Mercedes,2024-06-23,-0.8933724620171791,0.0133936789408723,2.5452911523473665,-0.1529836625152014
HUL,Barcelona,2024,Haas F1 Team,2024-06-23,0.1925167020636977,-0.3631756652116374,2.249337936824892,-0.0661763116817612
LEC,Barcelona,2024,Ferrari,2024-06-23,0.1698896877625355,0.4316335557149165,2.0521504559183232,-0.1181742134488916
MAG,Barcelona,2024,Haas F1 Team,2024-06-23,0.1925167020636977,0.3631758737776826,2.2165665599126902,-0.1500672445638272
NOR,Barcelona,2024,McLaren,2024-06-23,-1.0260992575465533,-0.2812679940118939,2.322760455539153,-0.0887387543347552
OCO,Barcelona,2024,Alpine,2024-06-23,0.1380824455263531,0.2131377886360998,2.421484658560973,-0.0434999367218483
PER,Barcelona,2024,Red Bull Racing,2024-06-23,-0.6608183682344009,1.3620117997275654,2.138610066963034,-0.1718561272681128
PIA,Barcelona,2024,McLaren,2024-06-23,-1.0260992575465533,0.2812687997133599,2.3294672358335022,-0.1008323585047418
RIC,Barcelona,2024,RB,2024-06-23,0.4683109528445196,0.0948254802357176,2.407404863854748,-0.1536345791195872
RUS,Barcelona,2024,Mercedes,2024-06-23,-0.8933724620171791,-0.0133936789408723,2.25982378331269,-0.0750160964123498
SAI,Barcelona,2024,Ferrari,2024-06-23,0.1698896877625355,-0.435552362508631,2.00841310364182,-0.1556881970589637
SAR,Barcelona,2024,Williams,2024-06-23,1.469620184617478,0.9967396355036816,2.1667070998134754,-0.1291469342166197
STR,Barcelona,2024,Aston Martin,2024-06-23,0.10114993724249,0.1547904341831494,2.413679199139525,-0.1104261330127356
TSU,Barcelona,2024,RB,2024-06-23,0.4683109528445196,-0.0950410240393206,2.5121569603339577,-0.0309644270455262
VER,Barcelona,2024,Red Bull Racing,2024-06-23,-0.6608183682344009,-1.3620117997275654,2.3185853353001487,-0.0691414423864153
ZHO,Barcelona,2024,Kick Sauber,2024-06-23,0.7602746313457774,0.0565127637322813,2.7026651505581225,-0.1548980327262184
ALB,Spielberg,2024,Williams,2024-06-30,1.143560389480167,-0.7970458048016659,1.6173302081473309,-0.0876345574787442
ALO,Spielberg,2024,Aston Martin,2024-06-30,0.2182791400504143,-0.107181038365144,1.7765247538983286,-0.0618320797075471
BOT,Spielberg,2024,Kick Sauber,2024-06-30,0.736442218807469,-0.1681329526582114,1.7541466489862927,-0.034431475475605
GAS,Spielberg,2024,Alpine,2024-06-30,0.1704569230638458,-0.1691219573817831,1.757979955984197,-0.0453890121844885
HAM,Spielberg,2024,Mercedes,2024-06-30,-0.7463120844543993,0.12592033434865,1.7775737105283869,-0.0737646748244957
HUL,Spielberg,2024,Haas F1 Team,2024-06-30,0.1556720326667922,-0.2686927007142843,1.5709629518301051,-0.009708346895806
LEC,Spielberg,2024,Ferrari,2024-06-30,-0.1225919473424763,0.288213330150261,1.45848986737038,-0.0505561274979564
MAG,Spielberg,2024,Haas F1 Team,2024-06-30,0.1556720326667922,0.2686928258539114,1.5269566770444092,-0.0721268589456969
NOR,Spielberg,2024,McLaren,2024-06-30,-0.9084244751836672,-0.2617297619243776,1.705880089922326,-0.01354606948767
OCO,Spielberg,2024,Alpine,2024-06-30,0.1704569230638458,0.1691218596895966,1.7378209469087136,-0.0003478183623589
PER,Spielberg,2024,Red Bull Racing,2024-06-30,-0.6051353587184161,1.2089467623762211,1.5224155032517364,-0.0808280908133462
PIA,Spielberg,2024,McLaren,2024-06-30,-0.9084244751836672,0.2617302453452572,1.7313711669420468,-0.0443248904106749
RIC,Spielberg,2024,RB,2024-06-30,0.3910660434527456,-0.0298158229696805,1.63260969207098,-0.086115846407885
RUS,Spielberg,2024,Mercedes,2024-06-30,-0.7463120844543993,-0.12592033434865,1.6222021047524653,-0.024533629549989
SAI,Spielberg,2024,Ferrari,2024-06-30,-0.1225919473424763,-0.2905646142264897,1.4808211656802543,-0.0738821592602604
SAR,Spielberg,2024,Williams,2024-06-30,1.143560389480167,0.7970457068811838,1.6774939598988667,-0.0521634285525329
STR,Spielberg,2024,Aston Martin,2024-06-30,0.2182791400504143,0.1071810670743232,1.7414815221415034,-0.0428724573107126
TSU,Spielberg,2024,RB,2024-06-30,0.3910660434527456,0.0296864966875187,1.756012448932774,-0.0016613032652255
VER,Spielberg,2024,Red Bull Racing,2024-06-30,-0.6051353587184161,-1.2089467623762211,1.7415070713469365,-0.0720092279582116
ZHO,Spielberg,2024,Kick Sauber,2024-06-30,0.736442218807469,0.1681329526582114,2.0520874336476584,-0.0763139721683835
ALB,Silverstone,2024,Williams,2024-07-07,0.6678348069046186,-0.6384742913916379,3.023305426022336,-0.0404771886997008
ALO,Silverstone,2024,Aston Martin,2024-07-07,0.0469681849063416,-0.1411596868488736,3.1228547722213333,-0.0167985054557858
BOT,Silverstone,2024,Kick Sauber,2024-07-07,1.0937193948409367,-0.6616702275864432,2.924770455487701,0.0011418307522225
HAM,Silverstone,2024,Mercedes,2024-07-07,-0.8976723280720224,-0.1577543291046762,2.970418454277664,-0.0116277182036107
HUL,Silverstone,2024,Haas F1 Team,2024-07-07,0.0452805162208494,-0.2106368970243152,2.9492545894893585,-0.0103528520616755
LEC,Silverstone,2024,Ferrari,2024-07-07,-0.0687977857220771,0.6737801193022781,3.3878624128405983,0.0661754400709308
MAG,Silverstone,2024,Haas F1 Team,2024-07-07,0.0452805162208494,0.2106369721080915,2.9279957880761573,0.0234847881734855
NOR,Silverstone,2024,McLaren,2024-07-07,-1.0210965374255965,-0.1196250911971797,2.8648940192341588,0.0148440568310964
OCO,Silverstone,2024,Alpine,2024-07-07,0.6231844551295542,0.0,3.006664947912267,0.0502677914543614
