Driver,Team,LapTime,LapNumber,Stint,TyreLife,FreshTyre,Compound,TrackTemp,AirTemp,Sector1Time,Sector2Time,Sector3Time,Location,Year,Country,EventName,EventDate,TrackLenght,NumTurns,RaceDistance,NumLaps,Taction,AsphaltGrip,AsphaltAbrasion,TrackEvolution,TyreStress,Braking,LateralLoad,Downforce,Soft,Medium,Hard
ALO,Alpine,77.904,10.0,3.0,2.0,True,SOFT,29.7,22.1,28.353,27.603,21.948,Budapest,2022,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
BOT,Alfa Romeo,78.785,10.0,3.0,2.0,True,SOFT,29.7,22.1,28.527,28.1,22.158,Budapest,2022,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
ZHO,Alfa Romeo,78.64,12.0,3.0,2.0,True,SOFT,29.7,22.1,28.535,27.874,22.231,Budapest,2022,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
RIC,McLaren,78.452,9.0,3.0,2.0,True,SOFT,29.7,22.1,28.328,27.923,22.201,Budapest,2022,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
HAM,Mercedes,78.035,15.0,4.0,2.0,True,SOFT,30.3,22.1,28.334,27.822,21.879,Budapest,2022,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
RUS,Mercedes,78.154,15.0,4.0,2.0,True,SOFT,30.3,22.1,28.37,27.849,21.935,Budapest,2022,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
LEC,Ferrari,77.768,13.0,4.0,2.0,True,SOFT,30.4,22.1,28.343,27.67,21.755,Budapest,2022,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
SAI,Ferrari,77.946,13.0,4.0,2.0,True,SOFT,30.4,22.1,28.45,27.721,21.775,Budapest,2022,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
MAG,Haas F1 Team,78.825,15.0,4.0,2.0,True,SOFT,30.4,22.1,28.423,28.341,22.061,Budapest,2022,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
MSC,Haas F1 Team,79.474,13.0,4.0,2.0,True,SOFT,30.4,22.1,28.544,28.651,22.279,Budapest,2022,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
PER,Red Bull Racing,78.624,15.0,4.0,2.0,True,SOFT,29.7,21.9,28.488,28.07,22.066,Budapest,2022,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
STR,Aston Martin,79.137,15.0,4.0,2.0,True,SOFT,29.8,22.0,28.529,28.363,22.245,Budapest,2022,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
LEC,Ferrari,79.172,15.0,4.0,4.0,True,SOFT,29.8,22.0,28.599,28.018,22.555,Budapest,2022,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
MAG,Haas F1 Team,79.08,17.0,4.0,4.0,True,SOFT,29.6,22.0,28.462,28.427,22.191,Budapest,2022,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
SAI,Ferrari,78.345,15.0,4.0,4.0,True,SOFT,29.6,22.0,28.683,27.788,21.874,Budapest,2022,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
MSC,Haas F1 Team,79.202,15.0,4.0,4.0,True,SOFT,29.6,22.0,28.726,28.398,22.078,Budapest,2022,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
BOT,Alfa Romeo,78.445,13.0,4.0,2.0,True,SOFT,29.6,22.0,28.518,27.927,22.0,Budapest,2022,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
OCO,Alpine,78.216,13.0,4.0,2.0,True,SOFT,29.6,22.0,28.458,27.837,21.921,Budapest,2022,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
VER,Red Bull Racing,77.941,15.0,4.0,5.0,False,SOFT,29.6,22.0,28.444,27.728,21.769,Budapest,2022,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
ZHO,Alfa Romeo,78.573,15.0,4.0,2.0,True,SOFT,29.6,21.9,28.695,27.796,22.082,Budapest,2022,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
RIC,McLaren,78.198,12.0,4.0,2.0,True,SOFT,29.6,21.9,28.356,27.838,22.004,Budapest,2022,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
OCO,Alpine,78.89,16.0,5.0,5.0,False,SOFT,30.8,22.2,28.5,28.15,22.24,Budapest,2022,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
RIC,McLaren,79.341,15.0,5.0,5.0,False,SOFT,30.8,22.2,28.815,28.157,22.369,Budapest,2022,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
LEC,Ferrari,77.985,18.0,5.0,2.0,True,SOFT,30.7,22.2,28.33,27.696,21.959,Budapest,2022,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
NOR,McLaren,78.576,15.0,5.0,4.0,False,SOFT,30.7,22.2,28.581,27.87,22.125,Budapest,2022,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
SAI,Ferrari,77.505,18.0,5.0,2.0,True,SOFT,30.7,22.2,28.236,27.422,21.847,Budapest,2022,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
BOT,Alfa Romeo,78.963,16.0,5.0,5.0,False,SOFT,30.7,22.2,28.6,28.193,22.17,Budapest,2022,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
ALO,Alpine,78.303,13.0,4.0,2.0,True,SOFT,30.7,22.2,28.446,27.784,22.073,Budapest,2022,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
HAM,Mercedes,78.142,18.0,5.0,5.0,False,SOFT,30.7,22.2,28.278,27.776,22.088,Budapest,2022,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
RUS,Mercedes,77.968,19.0,5.0,6.0,False,SOFT,30.7,22.2,28.319,27.683,21.966,Budapest,2022,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
VER,Red Bull Racing,78.823,18.0,5.0,2.0,True,SOFT,30.7,22.2,29.375,27.509,21.939,Budapest,2022,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
OCO,Alpine,78.018,19.0,6.0,2.0,True,SOFT,31.3,22.3,28.339,27.792,21.887,Budapest,2022,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
ALO,Alpine,78.078,16.0,5.0,2.0,True,SOFT,31.3,22.3,28.365,27.754,21.959,Budapest,2022,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
RIC,McLaren,78.379,18.0,6.0,2.0,True,SOFT,31.3,22.3,28.442,27.942,21.995,Budapest,2022,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
LEC,Ferrari,77.567,21.0,6.0,2.0,True,SOFT,31.3,22.3,28.191,27.553,21.823,Budapest,2022,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
BOT,Alfa Romeo,78.157,19.0,6.0,2.0,True,SOFT,31.3,22.3,28.359,27.812,21.986,Budapest,2022,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
SAI,Ferrari,77.421,21.0,6.0,2.0,True,SOFT,31.3,22.3,28.012,27.592,21.817,Budapest,2022,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
NOR,McLaren,77.769,18.0,6.0,2.0,True,SOFT,31.3,22.3,28.219,27.637,21.913,Budapest,2022,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
RUS,Mercedes,77.377,22.0,6.0,2.0,True,SOFT,31.3,22.3,28.038,27.428,21.911,Budapest,2022,Hungary,Hungarian Grand Prix,2025-08-03,4.381,14,306.63,70,4,3,3,4,3,3,3,5,C5,C4,C3
MAG,Haas F1 Team,72.68,2.0,1.0,2.0,True,SOFT,38.9,26.6,24.993,25.263,22.424,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
MSC,Haas F1 Team,72.825,2.0,1.0,2.0,True,SOFT,38.9,26.6,24.841,25.412,22.572,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
ALB,Williams,72.909,2.0,1.0,2.0,True,SOFT,38.9,26.6,25.11,25.573,22.226,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
LAT,Williams,73.353,2.0,1.0,2.0,True,SOFT,38.9,26.6,25.08,25.871,22.402,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
ZHO,Alfa Romeo,72.641,2.0,1.0,2.0,True,SOFT,38.9,26.6,25.274,25.199,22.168,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
BOT,Alfa Romeo,72.895,2.0,1.0,2.0,True,SOFT,38.9,26.6,25.314,25.311,22.27,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
TSU,AlphaTauri,72.964,2.0,1.0,2.0,True,SOFT,38.9,26.6,25.235,25.347,22.382,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
GAS,AlphaTauri,73.102,2.0,1.0,2.0,True,SOFT,38.9,26.6,25.179,25.452,22.471,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
VET,Aston Martin,72.563,2.0,1.0,2.0,True,SOFT,39.0,26.7,24.802,25.436,22.325,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
STR,Aston Martin,72.505,2.0,1.0,2.0,True,SOFT,39.0,26.7,24.628,25.574,22.303,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
RIC,McLaren,72.49,2.0,1.0,2.0,True,SOFT,39.0,26.8,24.971,25.336,22.183,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
VER,Red Bull Racing,71.317,2.0,1.0,2.0,True,SOFT,39.0,26.8,24.455,24.776,22.086,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
PER,Red Bull Racing,72.32,2.0,1.0,2.0,True,SOFT,39.0,26.9,24.88,25.153,22.287,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
LEC,Ferrari,72.125,2.0,1.0,2.0,True,SOFT,39.0,26.9,24.901,25.136,22.088,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
SAI,Ferrari,71.767,2.0,1.0,2.0,True,SOFT,39.0,26.9,24.632,25.057,22.078,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
ALB,Williams,72.527,5.0,1.0,5.0,True,SOFT,39.2,26.9,24.952,25.389,22.186,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
MAG,Haas F1 Team,72.319,5.0,1.0,5.0,True,SOFT,39.2,26.9,25.059,25.183,22.077,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
MSC,Haas F1 Team,72.559,5.0,1.0,5.0,True,SOFT,39.2,26.9,25.047,25.311,22.201,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
NOR,McLaren,72.116,2.0,1.0,2.0,True,SOFT,39.2,26.9,24.744,25.205,22.167,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
RUS,Mercedes,71.561,2.0,1.0,2.0,True,SOFT,39.2,26.9,24.617,25.011,21.933,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
HAM,Mercedes,71.582,2.0,1.0,2.0,True,SOFT,39.2,26.9,24.699,24.893,21.99,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
BOT,Alfa Romeo,72.225,5.0,2.0,2.0,True,SOFT,39.1,27.1,25.001,25.159,22.065,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
ZHO,Alfa Romeo,72.0,5.0,2.0,2.0,True,SOFT,39.1,27.1,24.962,25.067,21.971,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
ALO,Alpine,71.667,2.0,1.0,2.0,True,SOFT,39.1,27.1,24.684,24.984,21.999,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
OCO,Alpine,72.079,2.0,1.0,2.0,True,SOFT,39.1,27.1,24.945,25.085,22.049,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
TSU,AlphaTauri,71.924,5.0,2.0,2.0,True,SOFT,39.1,27.1,24.893,25.017,22.014,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
GAS,AlphaTauri,72.042,5.0,2.0,2.0,True,SOFT,39.1,27.1,24.901,24.996,22.145,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
STR,Aston Martin,72.036,5.0,1.0,5.0,True,SOFT,39.1,27.1,24.604,25.269,22.163,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
VET,Aston Martin,72.391,5.0,2.0,5.0,False,SOFT,39.1,27.1,24.829,25.404,22.158,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
PER,Red Bull Racing,71.641,5.0,1.0,5.0,True,SOFT,39.1,27.1,24.645,25.005,21.991,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
LEC,Ferrari,71.443,5.0,1.0,5.0,True,SOFT,38.9,27.0,24.563,25.033,21.847,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
ALB,Williams,71.695,8.0,2.0,2.0,True,SOFT,38.9,26.9,24.606,25.238,21.851,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
MAG,Haas F1 Team,72.041,8.0,2.0,2.0,True,SOFT,39.3,27.0,24.742,25.265,22.034,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
MSC,Haas F1 Team,71.741,8.0,2.0,2.0,True,SOFT,39.3,27.0,24.557,25.246,21.938,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
ZHO,Alfa Romeo,71.826,8.0,3.0,2.0,True,SOFT,39.4,27.1,24.743,25.113,21.97,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
BOT,Alfa Romeo,71.961,8.0,3.0,2.0,True,SOFT,39.4,27.1,24.856,25.106,21.999,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
STR,Aston Martin,71.568,8.0,2.0,2.0,True,SOFT,39.4,27.1,24.358,25.095,22.115,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
RIC,McLaren,72.081,7.0,2.0,2.0,True,SOFT,39.4,27.1,24.604,25.147,22.33,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
NOR,McLaren,71.556,5.0,2.0,2.0,True,SOFT,39.4,27.1,24.375,25.086,22.095,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
TSU,AlphaTauri,71.427,8.0,3.0,2.0,True,SOFT,39.4,27.1,24.584,24.772,22.071,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
OCO,Alpine,71.748,5.0,2.0,2.0,True,SOFT,39.4,27.1,24.806,24.835,22.107,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
RUS,Mercedes,71.578,5.0,2.0,5.0,False,SOFT,39.4,27.1,24.474,25.079,22.025,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
GAS,AlphaTauri,71.705,8.0,3.0,2.0,True,SOFT,39.4,27.1,24.635,25.064,22.006,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
HAM,Mercedes,71.331,5.0,2.0,5.0,False,SOFT,39.4,27.1,24.5,24.879,21.952,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
ALB,Williams,72.078,12.0,4.0,6.0,False,SOFT,39.5,27.2,24.762,25.317,21.999,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
VER,Red Bull Racing,70.927,5.0,2.0,5.0,False,SOFT,39.5,27.2,24.529,24.644,21.754,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
PER,Red Bull Racing,71.314,10.0,3.0,4.0,False,SOFT,39.5,27.2,24.472,24.872,21.97,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
RUS,Mercedes,71.418,8.0,3.0,2.0,True,SOFT,39.2,27.1,24.542,25.009,21.867,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
HAM,Mercedes,71.075,8.0,3.0,2.0,True,SOFT,39.2,27.1,24.528,24.699,21.848,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
MSC,Haas F1 Team,72.769,11.0,3.0,5.0,False,SOFT,39.2,27.1,25.15,25.445,22.174,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
NOR,McLaren,71.495,8.0,3.0,2.0,True,SOFT,39.2,27.1,24.364,25.103,22.028,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
ZHO,Alfa Romeo,72.365,11.0,4.0,5.0,False,SOFT,39.2,27.1,25.056,25.272,22.037,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
LEC,Ferrari,71.727,8.0,2.0,8.0,False,SOFT,39.2,27.1,24.636,25.075,22.016,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
SAI,Ferrari,71.591,8.0,3.0,8.0,False,SOFT,39.2,27.0,24.59,24.944,22.057,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
OCO,Alpine,72.222,8.0,3.0,2.0,True,SOFT,39.2,27.0,24.952,25.116,22.154,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
TSU,AlphaTauri,72.454,11.0,4.0,5.0,False,SOFT,39.2,27.0,24.867,25.284,22.303,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
GAS,AlphaTauri,72.144,11.0,4.0,5.0,False,SOFT,39.2,27.0,24.78,25.265,22.099,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
STR,Aston Martin,71.416,11.0,3.0,2.0,True,SOFT,39.2,27.0,24.321,25.247,21.848,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
ALO,Alpine,71.613,7.0,3.0,2.0,True,SOFT,39.4,27.2,24.716,24.952,21.945,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
ALB,Williams,71.802,15.0,5.0,2.0,True,SOFT,39.1,27.1,24.66,25.274,21.868,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
LEC,Ferrari,70.988,11.0,3.0,2.0,True,SOFT,39.8,27.2,24.341,24.975,21.672,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
ZHO,Alfa Romeo,71.704,14.0,5.0,2.0,True,SOFT,39.8,27.2,24.606,25.144,21.954,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
NOR,McLaren,71.116,11.0,4.0,2.0,True,SOFT,39.8,27.2,24.281,25.003,21.832,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
MSC,Haas F1 Team,71.42,14.0,4.0,2.0,True,SOFT,39.8,27.2,24.467,25.117,21.836,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
SAI,Ferrari,70.814,11.0,4.0,2.0,True,SOFT,39.8,27.2,24.412,24.735,21.667,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
OCO,Alpine,71.605,11.0,4.0,2.0,True,SOFT,39.8,27.2,24.818,24.897,21.89,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
RUS,Mercedes,70.824,11.0,4.0,2.0,True,SOFT,39.8,27.2,24.4,24.759,21.665,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
TSU,AlphaTauri,71.428,14.0,5.0,2.0,True,SOFT,39.8,27.2,24.519,24.915,21.994,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
HAM,Mercedes,71.205,11.0,4.0,5.0,False,SOFT,39.4,27.1,24.43,25.07,21.705,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
GAS,AlphaTauri,71.512,14.0,5.0,2.0,True,SOFT,39.4,27.1,24.701,25.003,21.808,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
ALO,Alpine,72.016,10.0,4.0,2.0,True,SOFT,39.4,27.1,24.469,25.37,22.177,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
VER,Red Bull Racing,70.515,8.0,3.0,2.0,True,SOFT,38.9,26.9,24.235,24.645,21.635,Zandvoort,2022,Netherlands,Dutch Grand Prix,2025-08-31,4.259,14,306.587,72,3,3,3,4,5,3,4,4,C4,C3,C2
